Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Novelty,Diversity,,,Tanimoto_Similarity,Tissue_Activity
FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1,COc1ccc(NS(=O)(=O)c2ccc(C(=O)[O-])cc2C)cc1Cl,prostate,Rat,Human,0.337113402,0.422480077,1,0.510869565,,,,
ClC1=CC=C(C=C1)C(C(=O)C1C(=O)C2=C(C=CC=C2)C1=O)C1=CC=CC=C1,O=C(Cc1cccc(O)c1)N1CCOc2ccccc21,prostate,Rat,Human,0.316216216,0.49276486,1,0.510869565,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,C/C=C(\CC)N1CCN(C(=O)/C=C/C2CC2)CC1,kidney,Rat,Human,0.204166667,0.044862226,1,0.368200837,,,,
CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1,Clc1ccc(Cn2cnc(-c3ccccc3)n2)cc1,kidney,Rat,Human,0.400970874,0.185006469,1,0.368200837,,,,
O=C1C=C(OC2=CC=CC=C12)C1=CC=CC=C1,Cc1cc(F)cc(N2CC[C@@H]([NH2+][C@H]3CCCc4ccccc43)C2)c1,kidney,Rat,Human,0.288118812,0.289290845,1,0.368200837,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,Cc1ccc(-c2cc(S(=O)(=O)N3CCC(C(=O)NC(=O)NC4CC4)CC3)cc(C(C)C)c2C)cc1,prostate,Rat,Human,0.225,0.436237395,1,0.510869565,,,,
CC(C)(C)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2,COc1ccc(OC)c(NC(=O)Cc2csc(-c3cccc(F)c3)n2)c1,prostate,Rat,Human,0.425,0.490996718,1,0.510869565,,,,
[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,CC(C)[C@@H]([NH3+])c1cccc(C(=O)CCC(F)F)c1,kidney,Rat,Human,0.201694915,0.032641184,1,0.368200837,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCc1nnc(NC(=O)NCc2cn(CC)nc2C(C)=O)s1,kidney,Rat,Human,0.200775194,0.01772156,1,0.368200837,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,O=C(Cc1cccc(O)c1)N1CCOc2ccccc21,kidney,Rat,Human,0.340384615,0.05628515,1,0.368200837,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,CS(=O)(=O)CCC(=O)N(Cc1ccc(F)cc1)C1CCOCC1,prostate,Rat,Human,0.240127389,0.356536627,1,0.510869565,,,,
OC1=C(CC=C)C=C(C=C1)S(=O)(=O)C1=CC(CC=C)=C(O)C=C1,CCCS(=O)(=O)c1ccc(NCc2cn[nH]c2N)cc1,prostate,Rat,Human,0.352631579,0.483913302,1,0.510869565,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC(C)=Cc1c(-c2cccs2)nn(C)c1C1CCCC1,kidney,Rat,Human,0.252380952,0.097742938,1,0.368200837,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,COc1cccc([C@@H]2CCCN2C(=O)c2cccc(C)c2)c1,kidney,Rat,Human,0.417307692,0.060041912,1,0.368200837,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,Cc1ccc(CNC(=O)c2ccc(C(=O)N3CCC[C@H]3C)cc2)cc1,kidney,Rat,Human,0.307692308,0.055152629,1,0.368200837,,,,
CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,CS(=O)(=O)N[C@H](COc1ccc(C(F)(F)F)cc1)c1ccccc1,prostate,Rat,Human,0.388288288,0.461164176,1,0.510869565,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCCC(CCC)NC(=O)Nc1ccc(C#N)cc1,prostate,Rat,Human,0.403797468,0.476074249,1,0.510869565,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCN(CC)c1ncnc(-c2cc(Br)c3c(c2)OCCO3)n1,prostate,Rat,Human,0.331707317,0.444122165,1,0.510869565,,,,
NC1=C(C=C(C=C1)[N+]([O-])=O)C#N,CCNS(=O)(=O)c1ccc(Cl)c(N)c1,kidney,Rat,Human,0.332142857,0.009376099,1,0.368200837,,,,
O[N+]([O-])=O.ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,Clc1ccc(Cn2cnc(-c3ccccc3)n2)cc1,prostate,Rat,Human,0.43,0.418181628,1,0.510869565,,,,
NC1=CC2=C(C=CC=C2)C=C1,CCCc1nn(C)c(NC(=O)c2ccccn2)c1-c1ccccc1,kidney,Rat,Human,0.302380952,0.060929459,1,0.368200837,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,Cc1ccccc1SCCC(=O)N1CC[C@H](c2ccccc2C)C1,prostate,Rat,Human,0.358426966,0.298563629,1,0.510869565,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,C[SH](C)(=O)CC(=O)N[C@@H](C#N)c1ccc2c(c1)OCO2,kidney,Rat,Human,0.238297872,0.002236942,1,0.368200837,,,,
CCCCCCCCCC1=CC=C(O)C=C1,COc1ccc(C[NH2+]C[C@@H]2CCCC[C@@H]2C(F)(F)F)cc1,prostate,Rat,Human,0.279775281,0.436685234,1,0.510869565,,,,
NC1=CC2=C(C=CC=C2)C=C1,CCCc1nn(C)c(NC(=O)c2ccccn2)c1-c1ccccc1,kidney,Rat,Human,0.302380952,0.060929459,1,0.368200837,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CCN(CC(=O)Nc1ccc(F)cc1)C(=O)c1ccc(C)cc1,kidney,Rat,Human,0.332758621,0.041678376,1,0.368200837,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC(C)=Cc1c(-c2cccs2)nn(C)c1C1CCCC1,kidney,Rat,Human,0.252380952,0.097742938,1,0.368200837,,,,
Cl.CCN1CCC2(COC3=C2C=C2N(CCC2=C3)C(=O)C2=CC=C(C=C2)C2=CC=C(C=C2C)C2=NN=C(C)O2)CC1,Cc1ccc2c(c1)CCCN2C(=O)c1ccn(-c2ccccc2)n1,kidney,Rat,Human,0.363513514,0.227403015,1,0.368200837,,,,
CCCCCC[C@@H](O)C\C=C/CCCCCCCC(O)=O,CCCC[C@@H](CC(=O)N1CCC[C@H](C)C1)NC(=O)c1ccco1,prostate,Rat,Human,0.227272727,0.401903689,1,0.510869565,,,,
OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,CSCC(=O)N[C@H]1CCN(S(=O)(=O)c2ccc(Cl)cc2F)C1,prostate,Rat,Human,0.18490566,0.443525255,1,0.510869565,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CCN(CC(=O)Nc1ccc(F)cc1)C(=O)c1ccc(C)cc1,prostate,Rat,Human,0.332758621,0.421341807,1,0.510869565,,,,
O=C(OC1=CC=CC=C1)C1=CC=CC=C1C(=O)OC1=CC=CC=C1,O=C(Cc1cccc(O)c1)N1CCOc2ccccc21,kidney,Rat,Human,0.330769231,0.05628515,1,0.368200837,,,,
CCCCOP(=O)(CCCC)OCCCC,CCCC[C@@H](CC(=O)N1CCC[C@H](C)C1)NC(=O)c1ccco1,kidney,Rat,Human,0.212244898,0.019095803,1,0.368200837,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,COc1ccc(CC(=O)Nc2nc([C@H]3CNC(=O)N3)cs2)cc1,kidney,Rat,Human,0.353968254,0.036111534,1,0.368200837,,,,
CC(C)=CC1C(C(=O)OC2CC(=O)C(CC#C)=C2C)C1(C)C,COC(=O)[C@@H](NC1CC2(CCC2)C1)C(C)C,kidney,Rat,Human,0.211111111,0.016647859,1,0.368200837,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,COc1ccc(F)cc1N(C[C@H]1CCCO1)C(C)(C)C(=O)Nc1cccnc1,kidney,Rat,Human,0.241666667,0.022030447,1,0.368200837,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,CS(=O)(=O)CCC(=O)N(Cc1ccc(F)cc1)C1CCOCC1,prostate,Rat,Human,0.240127389,0.356536627,1,0.510869565,,,,
COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,COc1ccc([C@@H](O)CN[C@@H](C)c2ccc(F)cc2Cl)cc1OC,kidney,Rat,Human,0.448837209,0.012749485,1,0.368200837,,,,
FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1,COc1ccc(-c2ncn(C(=O)c3cccc(C(F)F)c3)n2)cc1NC(C)=O,kidney,Rat,Human,0.262162162,0.08820124,1,0.368200837,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,O=C(Nc1ccc(Cl)cc1)[C@@H]1CC(c2ccccc2)=NO1,kidney,Rat,Human,0.249425287,0.073363371,1,0.368200837,,,,
[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,COc1ccc(NS(=O)(=O)c2ccc(C(=O)[O-])cc2)cc1,kidney,Rat,Human,0.3,0.028554121,1,0.368200837,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCN(CC(=O)Nc1ccc(F)cc1)C(=O)c1ccc(C)cc1,prostate,Rat,Human,0.367241379,0.421341807,1,0.510869565,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,COc1ccc(OC)c(COc2ccc(Cl)c(C(N)=O)c2)c1,kidney,Rat,Human,0.437662338,0.019495614,1,0.368200837,,,,
[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,CCCCc1nnc(NC(=O)NCc2cn(CC)nc2C(C)=O)s1,prostate,Rat,Human,0.208333333,0.428214192,1,0.510869565,,,,
[Na+].COC1=CC=C(C=C1)\N=N\C1=C(OC)C=C(\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)C(C)=C1,COc1ccc(NS(=O)(=O)c2ccc(C(=O)[O-])cc2)cc1,prostate,Rat,Human,0.451851852,0.404554278,1,0.510869565,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,CC(C)CNC(=O)N[C@H](C)c1ccc(OC(=O)[C@H](C)F)cc1,kidney,Rat,Human,0.404878049,0.051867716,1,0.368200837,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",CCN(CC)S(=O)(=O)c1ccc(NC(=O)c2ccc(C)cc2)cc1,kidney,Rat,Human,0.260714286,0.027544316,1,0.368200837,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,O=C(Nc1ccc(Cl)cc1)[C@@H]1CC(c2ccccc2)=NO1,brain,Rat,Human,0.392682927,0.371650726,1,0.944444444,,,,
CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,COc1ccc(OCC(=O)Nc2ccc3c(c2)CCC3)cc1OC,kidney,Rat,Human,0.286915888,0.011703683,1,0.368200837,,,,
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,CCCCc1nnc(NC(=O)NCc2cn(CC)nc2C(C)=O)s1,kidney,Rat,Human,0.21023622,0.01772156,1,0.368200837,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CCN(CC(=O)Nc1ccc(F)cc1)C(=O)c1ccc(C)cc1,prostate,Rat,Human,0.332758621,0.421341807,1,0.510869565,,,,
N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,CCCc1nn(C)c(NC(=O)c2ccccn2)c1-c1ccccc1,kidney,Rat,Human,0.376595745,0.060929444,1,0.368200837,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,O=C(Nc1ccc(Cl)cc1)[C@@H]1CC(c2ccccc2)=NO1,prostate,Rat,Human,0.3,0.422074318,1,0.510869565,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,CCC(CC)(NC(=O)NC[C@@H]1CN(c2ccc(F)cc2)CCO1)c1nc(C)no1,prostate,Rat,Human,0.25,0.457715958,1,0.510869565,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",CCN(CC)S(=O)(=O)c1ccc(NC(=O)c2ccc(C)cc2)cc1,kidney,Rat,Human,0.260714286,0.027544316,1,0.368200837,,,,
COC1=CC(C=CC)=CC=C1O,CC(C)(C)OC(=O)Nc1ccc(CC(=O)NC2CC2)cc1,kidney,Rat,Human,0.225,0.02238478,1,0.368200837,,,,
Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,N#Cc1ccc(C(=O)Nc2ccc(N3CCCCC3)cc2)cc1,kidney,Rat,Human,0.41496063,0.077286281,1,0.368200837,,,,
CNS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCC(CCN2C3CCC2CC(C3)N2C(C)=NC3=C2C=CC=C3)(CC1)C1=CC(F)=CC=C1,O=C(N[C@@H](c1ccccc1)c1cccc(F)c1)N1C[C@H]2CCC[NH2+][C@H]2C1,brain,Rat,Human,0.347058824,0.400659949,1,0.944444444,,,,
CCCCOP(=O)(CCCC)OCCCC,CCCC[C@@H](CC(=O)N1CCC[C@H](C)C1)NC(=O)c1ccco1,kidney,Rat,Human,0.212244898,0.019095803,1,0.368200837,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,CCCC[C@@H](CC(=O)N1CCC[C@H](C)C1)NC(=O)c1ccco1,prostate,Rat,Human,0.216071429,0.401903689,1,0.510869565,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCN(CC)c1ncnc(-c2cc(Br)c3c(c2)OCCO3)n1,prostate,Rat,Human,0.331707317,0.444122165,1,0.510869565,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,C[SH](C)(=O)CC(=O)N[C@@H](C#N)c1ccc2c(c1)OCO2,kidney,Rat,Human,0.238297872,0.002236942,1,0.368200837,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCCC(CCC)NC(=O)Nc1ccc(C#N)cc1,prostate,Rat,Human,0.403797468,0.476074189,1,0.510869565,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,Cc1ocnc1CCNC(=O)c1ccc(S(C)(=O)=O)cc1,kidney,Rat,Human,0.287919463,0.036083128,1,0.368200837,,,,
CC1=C(C2=C(C=CC=C2)N1CCCCC(O)=O)C1=CN=CC=C1,O=C(CCNC(=O)c1ccc(F)cc1Cl)NCC1([O-])CCCCC1,kidney,Rat,Human,0.227118644,0.029788166,1,0.368200837,,,,
CC(C)OC1=CC=CC(NC(=O)C2=C(C)C=CC=C2)=C1,CCOc1cccc(NC(=O)CCSc2ccccn2)c1,kidney,Rat,Human,0.492857143,0.010864547,1,0.368200837,,,,
COC(=O)C1=C(C=C(CNS(C)(=O)=O)C=C1)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1,COC(=O)c1csc(NC(=O)C(C)(C)Oc2cccc(C)c2)c1,brain,Rat,Human,0.345901639,0.659654319,1,0.944444444,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCc1nnc(NC(=O)NCc2cn(CC)nc2C(C)=O)s1,kidney,Rat,Human,0.200775194,0.01772156,1,0.368200837,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1ccccc1SCCC(=O)N1CC[C@H](c2ccccc2C)C1,prostate,Rat,Human,0.344444444,0.298563629,1,0.510869565,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,COc1ccc(F)cc1N(C[C@H]1CCCO1)C(C)(C)C(=O)Nc1cccnc1,kidney,Rat,Human,0.241666667,0.022030447,1,0.368200837,,,,
Cl.CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,CCCCNC(=O)CC1=CN(c2c[nH]nc2C)[C@H](C)N=C1C#N,prostate,Rat,Human,0.251515152,0.421115369,1,0.510869565,,,,
CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12,O=C(Nc1ncn[n-]1)[C@H]1CCN(c2cccc(Cl)c2)C1=O,kidney,Rat,Human,0.268316832,0.023131905,1,0.368200837,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,Cc1ccc(CNC(=O)c2ccc(C(=O)N3CCC[C@H]3C)cc2)cc1,kidney,Rat,Human,0.307692308,0.05515261,1,0.368200837,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C[C@@H]1CCCC[C@H]1N1CCN(Cc2ccco2)C[C@]12CCCNC2=O,kidney,Rat,Human,0.223893805,0.017892474,1,0.368200837,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC(C)=Cc1c(-c2cccs2)nn(C)c1C1CCCC1,kidney,Rat,Human,0.252380952,0.097742938,1,0.368200837,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,COc1ccc(CC(=O)Nc2nc([C@H]3CNC(=O)N3)cs2)cc1,kidney,Rat,Human,0.353968254,0.036111534,1,0.368200837,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,O=C(Nc1ccnn1Cc1ccc(Cl)cc1)[C@@H]1COc2ccccc2O1,kidney,Rat,Human,0.399065421,0.032196123,1,0.368200837,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,COc1ccc(CC(=O)Nc2nc([C@H]3CNC(=O)N3)cs2)cc1,kidney,Rat,Human,0.353968254,0.036111534,1,0.368200837,,,,
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,CC(C)CCc1cccc(NC(=O)CN2CCNC(=S)C2=O)c1,kidney,Rat,Human,0.238613861,0.026996786,1,0.368200837,,,,
CCCCOP(=O)(CCCC)OCCCC,CCCC[C@@H](CC(=O)N1CCC[C@H](C)C1)NC(=O)c1ccco1,kidney,Rat,Human,0.212244898,0.019095803,1,0.368200837,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,COc1cc(C(N)=O)ccc1NC(=O)NCc1nc2c(OC)cccc2s1,kidney,Rat,Human,0.225984252,0.008758659,1,0.368200837,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCN(CC(=O)Nc1ccc(F)cc1)C(=O)c1ccc(C)cc1,kidney,Rat,Human,0.367241379,0.041678376,1,0.368200837,,,,
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,C[C@H](C(=O)N[S@](=O)Cc1ccccc1F)c1cccc(-c2cccnc2)c1,kidney,Rat,Human,0.196,0.09621764,1,0.368200837,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,O=C(Nc1ccc(Cl)cc1)[C@@H]1CC(c2ccccc2)=NO1,kidney,Rat,Human,0.249425287,0.073363364,1,0.368200837,,,,
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,Cc1[nH]nc2c1N(S(=O)(=O)c1cc(C(=O)Nc3ccc(F)cc3)ccc1Cl)CCN2C,kidney,Rat,Human,0.278378378,0.009907555,1,0.368200837,,,,
CCCCC(CC)COP(O)(=O)OCC(CC)CCCC,CCCC(CCC)NC(=O)Nc1ccc(C#N)cc1,prostate,Rat,Human,0.245833333,0.476074249,1,0.510869565,,,,
CCCCN(CCCC)C(=O)N(CCCC)CCCC,CCCC[C@@H](CC(=O)N1CCC[C@H](C)C1)NC(=O)c1ccco1,kidney,Rat,Human,0.221495327,0.019095803,1,0.368200837,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,CC[C@@H]1N[C@@H](C)C[NH+](Cc2ccccc2)[C@@H]1C,kidney,Rat,Human,0.14,0.015285152,1,0.368200837,,,,
[Ca++].CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1.CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,C[C@@H](CNC(=O)c1ccc(C=O)cc1F)c1ccccc1,kidney,Rat,Human,0.2328125,0.020654427,1,0.368200837,,,,
BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,O[C@@H](CCC(F)(F)F)COCC(F)(F)F,kidney,Rat,Human,0.183333333,0.075891443,1,0.368200837,,,,
O=C(CC1=CC=CC=C1)C1=CC=CC=C1,CN(CC1=CC[C@@H](N)C=C1)n1ccc(=O)c2ccccc21,kidney,Rat,Human,0.338095238,0.04162278,1,0.368200837,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,Cc1ocnc1CCNC(=O)c1ccc(S(C)(=O)=O)cc1,prostate,Rat,Human,0.287919463,0.43942973,1,0.510869565,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,CC(C)CNC(=O)N[C@H](C)c1ccc(OC(=O)[C@H](C)F)cc1,kidney,Rat,Human,0.404878049,0.051867716,1,0.368200837,,,,
Cl.CN1C(=O)C=C(OC2=C(F)C=C(F)C=C2)C2=C1N=C(NCC(C)(C)O)N=C2,COC(=O)c1cccc(OCc2cc(Cl)ccc2C)n1,kidney,Rat,Human,0.28018018,0.039016418,1,0.368200837,,,,
CN(C)C1=CC2=C(C=C1)C(C)=CC(=O)O2,Cc1cc(NC(=O)c2c[nH]c3nccc(Cl)c23)ccc1-n1cncn1,kidney,Rat,Human,0.264948454,0.079936303,1,0.368200837,,,,
OC(=O)C1=C(O)C2=CC=CC=C2C(O)=C1,O=C(COc1cccnc1)c1ccc(Cl)cc1,kidney,Rat,Human,0.284210526,0.013786609,1,0.368200837,,,,
CCOC(=O)C1=NN(C2=C(Cl)C=C(Cl)C=C2)C(C)(C1)C(=O)OCC,CCNC(=O)[C@]12CCCN(C(=O)OCC)[C@@H]1NN=C2c1ccccc1,kidney,Rat,Human,0.347706422,0.14598912,1,0.368200837,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC(C)=Cc1c(-c2cccs2)nn(C)c1C1CCCC1,kidney,Rat,Human,0.252380952,0.097742938,1,0.368200837,,,,
CCCCCC1=CC=C(O)C=C1,COc1ccc(C[NH2+]C[C@@H]2CCCC[C@@H]2C(F)(F)F)cc1,kidney,Rat,Human,0.307792208,0.032085005,1,0.368200837,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,Cc1ccccc1SCCC(=O)N1CC[C@H](c2ccccc2C)C1,kidney,Rat,Human,0.315053763,0.048693404,1,0.368200837,,,,
COC1=C(CN[C@H]2CCCN[C@H]2C2=CC=CC=C2)C=C(OC(F)(F)F)C=C1,COc1ccccc1CN[C@H](c1ccccc1F)C1CC1,brain,Rat,Human,0.47,0.728590548,1,0.944444444,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CCNS(=O)(=O)c1ccc(Cl)c(N)c1,kidney,Rat,Human,0.42,0.009376099,1,0.368200837,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,COc1cc(C(N)=O)ccc1NC(=O)NCc1nc2c(OC)cccc2s1,kidney,Rat,Human,0.225984252,0.008758663,1,0.368200837,,,,
[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O,CC[C@H](C)NC(=O)Cn1cc(C(=O)N[C@H]2CCCC[C@@H]2O)c2ccccc21,prostate,Rat,Human,0.19352518,0.41024226,1,0.510869565,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1ccccc1SCCC(=O)N1CC[C@H](c2ccccc2C)C1,kidney,Rat,Human,0.344444444,0.048693404,1,0.368200837,,,,
COCC(C)N(C(=O)CCl)C1=C(C)SC=C1C,CCOc1cc(CNC(C)=O)ccc1O[C@@H](C)c1ccccc1,kidney,Rat,Human,0.257894737,0.007200691,1,0.368200837,,,,
CCNC1=NC(N)=NC(Cl)=N1,Cc1ccc(NCc2noc(COc3ccccc3Cl)n2)c2ccccc12,prostate,Rat,Human,0.22371134,0.478085786,1,0.510869565,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,O=C(COc1cccnc1)c1ccc(Cl)cc1,kidney,Rat,Human,0.442465753,0.013786609,1,0.368200837,,,,
OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,O=C(Nc1ccc(Cl)cc1)[C@@H]1CC(c2ccccc2)=NO1,kidney,Rat,Human,0.323404255,0.073363364,1,0.368200837,,,,
CCNP(=S)(OC)O\C(C)=C\C(=O)OC(C)C,CC(C)CNC(=O)N[C@H](C)c1ccc(OC(=O)[C@H](C)F)cc1,kidney,Rat,Human,0.257303371,0.051867716,1,0.368200837,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,CC[C@@H]1N[C@@H](C)C[NH+](Cc2ccccc2)[C@@H]1C,kidney,Rat,Human,0.14,0.015285145,1,0.368200837,,,,
