Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Novelty,Diversity,,,Tanimoto_Similarity,Tissue_Activity
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CCC(=O)N(C)c1ccc(-n2cccn2)cc1,prostate,Rat,Human,0.298113208,0.403394431,1,0.518987342,,,,
CCCCOP(=O)(CCCC)OCCCC,CCC(CC)C(=O)Nc1nc(S(=O)(C)C)c(C)c(Br)c1,kidney,Rat,Human,0.190909091,0.005639248,1,0.377880184,,,,
CC(C)=CC1C(C(=O)OC2CC(=O)C(CC#C)=C2C)C1(C)C,CO[C@]1(C)C[C@H]([NH2+][C@@H]2CC(=O)N(C)[C@@H]2c2cc(C)cc(C)c2)C1(C)C,kidney,Rat,Human,0.29047619,0.049012259,1,0.377880184,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,COc1cc(OC)c(OC[C@@H](C)[NH2+][C@@H]2CCCc3c(F)cccc32)c(O)c1,kidney,Rat,Human,0.245299145,0.032750249,1,0.377880184,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,CN(Cc1ncnn1C(F)(F)F)CCN(c1ccc[nH]1)C(C)(C)C,prostate,Rat,Human,0.276470588,0.508540273,1,0.518987342,,,,
COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,COc1cc([C@H](C)[NH2+][C@@H](C)c2ccc(Cl)cc2F)cc(OC)c1C,kidney,Rat,Human,0.406818182,0.035947908,1,0.377880184,,,,
FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1,COc1ccc(-c2n[nH]c(C(F)(F)F)c2)c(OC(F)(F)F)c1,kidney,Rat,Human,0.322222222,0.137140065,1,0.377880184,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,O=C(Nc1ccsc1)c1csc(Br)c1,kidney,Rat,Human,0.261764706,0.129545793,1,0.377880184,,,,
[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,COc1ccc(O[C@@H](O)c2cc(C)c(C)o2)cc1,kidney,Rat,Human,0.247727273,0.159371108,1,0.377880184,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCC(=O)N(C)c1ccc(-n2cccn2)cc1,prostate,Rat,Human,0.301834862,0.403394431,1,0.518987342,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,COc1ccc([C@H](CO)Cc2ccc(OC)c(OC)c2)c(OC)c1,kidney,Rat,Human,0.413253012,0.005969605,1,0.377880184,,,,
[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,CCCc1nn(C)cc1NC(=O)Nc1snc(C)c1C,prostate,Rat,Human,0.17079646,0.472000808,1,0.518987342,,,,
[Na+].COC1=CC=C(C=C1)\N=N\C1=C(OC)C=C(\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)C(C)=C1,COc1ccc(O[C@@H](O)c2cc(C)c(C)o2)cc1,prostate,Rat,Human,0.366055046,0.450503707,1,0.518987342,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,CC(C)Oc1ccc([C@@H](C)NC(=O)N2CCOCC2)cc1,kidney,Rat,Human,0.344186047,0.039435707,1,0.377880184,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",CCN(C(=O)c1cccc(C)c1)[C@H]1CCC[NH+](Cc2ccc(C)cc2)C1,kidney,Rat,Human,0.212903226,0.045146763,1,0.377880184,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,O=C(Nc1ccsc1)c1csc(Br)c1,brain,Rat,Human,0.218421053,0.819640458,1,0.933333333,,,,
CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,COc1ccc(CC(=O)N2C[C@@H](c3ccc(Cl)cc3)CC2)cc1,kidney,Rat,Human,0.447826087,0.03894145,1,0.377880184,,,,
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,CCCc1nn(C)cc1NC(=O)Nc1snc(C)c1C,kidney,Rat,Human,0.166115702,0.028889846,1,0.377880184,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CCC(=O)N(C)c1ccc(-n2cccn2)cc1,prostate,Rat,Human,0.298113208,0.403394431,1,0.518987342,,,,
N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,CCCc1cc(NC(=O)c2cc(OC)c(C)c(OC)c2)n(C)n1,kidney,Rat,Human,0.185714286,0.043058999,1,0.377880184,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,O=C(Nc1ccsc1)c1csc(Br)c1,prostate,Rat,Human,0.215384615,0.796356261,1,0.518987342,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,CCC(C)(C)c1ncc(CN(C)C(=O)Nc2ccn(C)c2)cc1,prostate,Rat,Human,0.266666667,0.441600144,1,0.518987342,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",CCN(C(=O)c1cccc(C)c1)[C@H]1CCC[NH+](Cc2ccc(C)cc2)C1,kidney,Rat,Human,0.212903226,0.045146763,1,0.377880184,,,,
COC1=CC(C=CC)=CC=C1O,COc1cc(C)c([C@@](C)(O)C(=O)Nc2cc(C)c(C(C)(C)C)cc2OC)cc1O,kidney,Rat,Human,0.297802198,0.167805225,1,0.377880184,,,,
Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,N#Cc1ccc(OCC(=O)Nc2ccc3c(c2)COCC3)cc1,kidney,Rat,Human,0.337037037,0.026622402,1,0.377880184,,,,
CCCCOP(=O)(CCCC)OCCCC,CCC(CC)C(=O)Nc1nc(S(=O)(C)C)c(C)c(Br)c1,kidney,Rat,Human,0.190909091,0.005639248,1,0.377880184,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,CCC(CC)C(=O)Nc1nc(S(=O)(C)C)c(C)c(Br)c1,prostate,Rat,Human,0.176923077,0.423462391,1,0.518987342,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCNS(=O)c1ccc([C@@H]2[C@@H](C)C(=O)N(C)C[C@H]2C)cc1,prostate,Rat,Human,0.258536585,0.407384127,1,0.518987342,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,CN(C(=O)COc1cc(Cl)c(Cl)cn1)[C@@H](C)NC(=O)[C@@]1(C)CCCO1,kidney,Rat,Human,0.324489796,0.015695728,1,0.377880184,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCC[C@@H](C#N)C(=O)Nc1ccc(C#N)cc1,prostate,Rat,Human,0.35974026,0.474220932,1,0.518987342,,,,
CC1=C(C2=C(C=CC=C2)N1CCCCC(O)=O)C1=CN=CC=C1,O=C(NC1CC1)c1cc(=O)n(-c2ccccc2F)c1=O,kidney,Rat,Human,0.298019802,0.173940539,1,0.377880184,,,,
CC(C)OC1=CC=CC(NC(=O)C2=C(C)C=CC=C2)=C1,COc1cccc(NC(=O)Cc2cc(OC)cc(C)c2)c1,kidney,Rat,Human,0.485542169,0.016490696,1,0.377880184,,,,
COC(=O)C1=C(C=C(CNS(C)(=O)=O)C=C1)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1,COc1cc([C@@H](C)NC(=O)c2ccnn(C)c2=O)cc(OC)c1,brain,Rat,Human,0.335772358,0.557565629,1,0.933333333,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCc1nn(C)cc1NC(=O)Nc1snc(C)c1C,kidney,Rat,Human,0.16557377,0.028889846,1,0.377880184,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1cccc(CS(=O)[S@](=O)Cc2ccccc2C)c1C[NH3+],prostate,Rat,Human,0.368292683,0.505240142,1,0.518987342,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,COc1cc(OC)c(OC[C@@H](C)[NH2+][C@@H]2CCCc3c(F)cccc32)c(O)c1,kidney,Rat,Human,0.245299145,0.032750249,1,0.377880184,,,,
Cl.CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,CCCC[C@@H](C)CNC(=O)c1nc2c(cnnc2C)c(C)c1C,prostate,Rat,Human,0.270542636,0.488366783,1,0.518987342,,,,
CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12,O=C(NC1CCCC1)N1CCC[C@H]1c1ccc2c(c1)OCCO2,kidney,Rat,Human,0.205263158,0.025000378,1,0.377880184,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,CCc1c(Cn2cc(C(=O)Nc3ccc(Cl)cc3)n[nH+]2)C1=O,kidney,Rat,Human,0.293548387,0.062607065,1,0.377880184,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C[C@@H]1C[C@@H](C)C[NH+]1C1CCN(c2cnn(C)c2)C[C@H]1C1CC1,kidney,Rat,Human,0.248514851,0.029218813,1,0.377880184,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1CC[NH2+][C@H](c2ccc(Br)c(Br)c2)C1=O,kidney,Rat,Human,0.244329897,0.001797733,1,0.377880184,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,O=C(NCc1c[nH]nc1C1CC1)N1CCOc2ccc(Cl)cc2C1,kidney,Rat,Human,0.237931034,0.172561482,1,0.377880184,,,,
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,C[C@@H](CNC(=O)CN1CCOc2sccc21)c1ccsc1,kidney,Rat,Human,0.176923077,0.137462333,1,0.377880184,,,,
CCCCOP(=O)(CCCC)OCCCC,CCC(CC)C(=O)Nc1nc(S(=O)(C)C)c(C)c(Br)c1,kidney,Rat,Human,0.190909091,0.005639248,1,0.377880184,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,COc1ccc(NC(=O)C2(c3ccc(C)cc3OC)CC2)cc1OC,kidney,Rat,Human,0.262393162,0.010279856,1,0.377880184,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCC(=O)N(C)c1ccc(-n2cccn2)cc1,kidney,Rat,Human,0.301834862,0.038906787,1,0.377880184,,,,
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,C[C@@H]([NH2+]C(C)(C)c1ccc(F)c(C(F)(F)F)c1)c1ccccc1F,kidney,Rat,Human,0.269811321,0.178741366,1,0.377880184,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,O=C(Nc1ccsc1)c1csc(Br)c1,kidney,Rat,Human,0.261764706,0.129545808,1,0.377880184,,,,
CCCCC(CC)COP(O)(=O)OCC(CC)CCCC,CCC[C@@H](C#N)C(=O)Nc1ccc(C#N)cc1,prostate,Rat,Human,0.183333333,0.474220932,1,0.518987342,,,,
CCCCN(CCCC)C(=O)N(CCCC)CCCC,CCC(CC)C(=O)Nc1nc(S(=O)(C)C)c(C)c(Br)c1,kidney,Rat,Human,0.214583333,0.005639248,1,0.377880184,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,CCC[C@@H]1C[C@@H]([C@H]2CC[C@@](C)([NH3+])[C@H](C)[C@@H]2C)cc1OC,kidney,Rat,Human,0.163291139,0.032086637,1,0.377880184,,,,
[Ca++].CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1.CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,C[C@@H](C(=O)NCc1ccc(=O)n(-c2ccccc2)c1)NC(=O)[C@H](C)Oc1ccc(F)c(F)c1,kidney,Rat,Human,0.283150183,0.020467332,1,0.377880184,,,,
BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,CO[C@@H](O)[C@@H]1CCCO[C@@]1(C)CC[C@@H](O)c1c(F)cc(F)cc1F,kidney,Rat,Human,0.144247788,0.065892406,1,0.377880184,,,,
O=C(CC1=CC=CC=C1)C1=CC=CC=C1,CN(CC(=O)N[C@@H]1CC(=O)N(C2CC2)C1)c1ccc(C#N)cc1,kidney,Rat,Human,0.24893617,0.019043772,1,0.377880184,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,CC(C)Oc1ccc([C@@H](C)NC(=O)N2CCOCC2)cc1,kidney,Rat,Human,0.344186047,0.039435707,1,0.377880184,,,,
Cl.CN1C(=O)C=C(OC2=C(F)C=C(F)C=C2)C2=C1N=C(NCC(C)(C)O)N=C2,COc1cc(Br)c([C@@H](O)c2cc(C(F)(F)F)cs2)o1,kidney,Rat,Human,0.245454545,0.385091513,1,0.377880184,,,,
CN(C)C1=CC2=C(C=C1)C(C)=CC(=O)O2,Cc1cc(C)c(N(C)C)cc1S(=O)(=O)Nc1c[nH]cc1C(=O)N(C)C,kidney,Rat,Human,0.344186047,0.148877919,1,0.377880184,,,,
OC(=O)C1=C(O)C2=CC=CC=C2C(O)=C1,O=C(N[C@H](O)c1cc(F)ccc1Br)c1ccc([O-])cc1,kidney,Rat,Human,0.315189873,0.140534595,1,0.377880184,,,,
CCOC(=O)C1=NN(C2=C(Cl)C=C(Cl)C=C2)C(C)(C1)C(=O)OCC,CCOc1ccn(C[C@H](O)c2cnn(C)c2C)c1O,kidney,Rat,Human,0.281818182,0.030647922,1,0.377880184,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1CC[NH2+][C@H](c2ccc(Br)c(Br)c2)C1=O,kidney,Rat,Human,0.244329897,0.001797733,1,0.377880184,,,,
CCCCCC1=CC=C(O)C=C1,O=C(c1c[nH]c2c1CCCC2)c1ccc(O[NH2+]C2CCCC2)cc1,kidney,Rat,Human,0.205263158,0.100985713,1,0.377880184,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,Cc1cccc(CS(=O)[S@](=O)Cc2ccccc2C)c1C[NH3+],kidney,Rat,Human,0.320930233,0.082180582,1,0.377880184,,,,
COC1=C(CN[C@H]2CCCN[C@H]2C2=CC=CC=C2)C=C(OC(F)(F)F)C=C1,COc1cccc(CN2CC[NH2+][C@H](C3CCOC3)C2)c1,brain,Rat,Human,0.292982456,0.747318983,1,0.933333333,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CCNS(=O)(=O)c1cc(S(=O)(=O)[S@](C)=O)ccc1SSC(C)C,kidney,Rat,Human,0.226582278,0.003881666,1,0.377880184,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,COc1ccc(NC(=O)C2(c3ccc(C)cc3OC)CC2)cc1OC,kidney,Rat,Human,0.262393162,0.010279856,1,0.377880184,,,,
[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O,CC[S@]([C@@H](SC)C(=O)N[C@@H]1CCC[C@H](S(C)(=O)=O)C1)c1ccc(F)c(C)n1,prostate,Rat,Human,0.211940299,0.370605826,1,0.518987342,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1cccc(CS(=O)[S@](=O)Cc2ccccc2C)c1C[NH3+],kidney,Rat,Human,0.368292683,0.082180582,1,0.377880184,,,,
COCC(C)N(C(=O)CCl)C1=C(C)SC=C1C,CCOc1ccc(C)c(CNC(=O)c2cc(C)c(C)c(C)c2C)c1,kidney,Rat,Human,0.282795699,0.016647507,1,0.377880184,,,,
CCNC1=NC(N)=NC(Cl)=N1,Cc1nc(C)c(OCc2c(F)cccc2Cl)c(OC)c1OC,prostate,Rat,Human,0.211111111,0.444651902,1,0.518987342,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,O=C(N[C@H](O)c1cc(F)ccc1Br)c1ccc([O-])cc1,kidney,Rat,Human,0.383950617,0.14053461,1,0.377880184,,,,
OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,O=C(Nc1ccsc1)c1csc(Br)c1,kidney,Rat,Human,0.23253012,0.129545808,1,0.377880184,,,,
CCNP(=S)(OC)O\C(C)=C\C(=O)OC(C)C,CC(C)Oc1ccc([C@@H](C)NC(=O)N2CCOCC2)cc1,kidney,Rat,Human,0.231868132,0.039435707,1,0.377880184,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,CCC[C@@H]1C[C@@H]([C@H]2CC[C@@](C)([NH3+])[C@H](C)[C@@H]2C)cc1OC,kidney,Rat,Human,0.163291139,0.032086622,1,0.377880184,,,,
CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1,C[C@@H]1C[C@@](C)(c2ccc(C[NH2+]C3C[C@@H](C)S[C@@H](C)C3)cc2)C1,prostate,Rat,Human,0.276470588,0.39165464,1,0.518987342,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1CC[NH2+][C@H](c2ccc(Br)c(Br)c2)C1=O,kidney,Rat,Human,0.244329897,0.001797732,1,0.377880184,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCC[C@@H](O)C1=NN(C(=O)c2c(C)cc(C)cc2C)C1,kidney,Rat,Human,0.286813187,0.122392505,1,0.377880184,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CCNS(=O)(=O)c1cc(S(=O)(=O)[S@](C)=O)ccc1SSC(C)C,kidney,Rat,Human,0.226582278,0.003881666,1,0.377880184,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,O=S(=O)(C[C@@H]1CCCN(c2ccnc(-c3ccccn3)n2)C1)c1cccc(Cl)c1,kidney,Rat,Human,0.265354331,0.023668734,1,0.377880184,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,CCOc1cc(OC)cc(OCc2ccc(Cl)cc2Cl)c1Cl,prostate,Rat,Human,0.467088608,0.456477076,1,0.518987342,,,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CN(Cc1ncnn1C(F)(F)F)CCN(c1ccc[nH]1)C(C)(C)C,prostate,Rat,Human,0.164516129,0.508540273,1,0.518987342,,,,
CCCCC(CN1C=NC=N1)(C#N)C1=CC=C(Cl)C=C1,CCC(C)(C)c1ncc(CN(C)C(=O)Nc2ccn(C)c2)cc1,kidney,Rat,Human,0.276470588,0.070321023,1,0.377880184,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,CN(C(=O)COc1cc(Cl)c(Cl)cn1)[C@@H](C)NC(=O)[C@@]1(C)CCCO1,kidney,Rat,Human,0.324489796,0.015695728,1,0.377880184,,,,
N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,CCCc1cc(NC(=O)c2cc(OC)c(C)c(OC)c2)n(C)n1,kidney,Rat,Human,0.185714286,0.043058999,1,0.377880184,,,,
C\C=C\C(=C)C1=C(C)CCCC1(C)C,Cc1cc(C(=O)N2CC[C@H](C[NH2+]C)C2)c([C@@H]2CCC[NH2+]2)c(C)c1,kidney,Rat,Human,0.220879121,0.038412966,1,0.377880184,,,,
