Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Novelty,Diversity,,,Tanimoto_Similarity,Tissue_Activity
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,O=C(CN1CSCC1=O)Nc1cccc(OC(F)(F)F)c1,prostate,Rat,Human,0.310526316,0.444543451,1,0.608695652,,,,
CC(C)(C)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2,COc1ccc(OC)c(C(=O)Nc2ccccc2Br)c1,prostate,Rat,Human,0.358928571,0.398052365,1,0.608695652,,,,
[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,CC(CCc1ccccc1)C([NH3+])c1ccccn1,kidney,Rat,Human,0.275438596,0.018418385,1,0.422594142,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCc1nn(C)cc1NC(=O)NCc1cc(C)c(C)s1,kidney,Rat,Human,0.156910569,0.071218938,1,0.422594142,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,Cc1cc(C)cc(OC(C#N)C(=O)Nc2ccc(C(C)C)cc2)c1,kidney,Rat,Human,0.380373832,0.035017349,1,0.422594142,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,CN(Cc1cncn1CC(F)(F)F)c1ccc(C(F)(F)F)cc1,prostate,Rat,Human,0.346478873,0.419994235,1,0.608695652,,,,
OC1=C(CC=C)C=C(C=C1)S(=O)(=O)C1=CC(CC=C)=C(O)C=C1,CCCc1cc(Nc2ccc(S(C)(=O)=O)cc2)n(C)n1,prostate,Rat,Human,0.355319149,0.487971693,1,0.608695652,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1=C2C(c3ccccc3)CC[SH]2N=C1NCc1ccc(Cl)c(N2CCCC2=O)c1,kidney,Rat,Human,0.266666667,0.188538715,1,0.422594142,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,COc1cccc(C2CCCN2C(=O)c2[nH]c(C3CC3)cc2Cl)c1,kidney,Rat,Human,0.427102804,0.156958893,1,0.422594142,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,CCc1ccc(NC(=O)CCc2ccc(C)cc2)cc1,kidney,Rat,Human,0.388288288,0.020139286,1,0.422594142,,,,
CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,Cc1ccc(F)c(NS(=O)(=O)c2cccc(C(F)(F)F)c2)c1,prostate,Rat,Human,0.446534653,0.441069901,1,0.608695652,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCC(CC)c1cccc(NC(=O)c2cccc(C#N)c2)c1,prostate,Rat,Human,0.344444444,0.443241924,1,0.608695652,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCN(Cc1ccc(C#N)cc1)C(=O)c1cc(=O)[nH]c2cc(O)ccc12,prostate,Rat,Human,0.293548387,0.468647689,1,0.608695652,,,,
NC1=C(C=C(C=C1)[N+]([O-])=O)C#N,CCNS(=O)(=O)c1ccc(Cl)c(Cl)c1,kidney,Rat,Human,0.269491525,0.006337,1,0.422594142,,,,
O[N+]([O-])=O.ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,O=C(NCc1ccc(Cl)cc1)c1cc(Cl)ccc1O,prostate,Rat,Human,0.482978723,0.477160841,1,0.608695652,,,,
NC1=CC2=C(C=CC=C2)C=C1,CCCc1cc(C(=O)Nc2ccc(N(C)C)cc2)nn1C,kidney,Rat,Human,0.268831169,0.218713924,1,0.422594142,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,Cc1ccccc1CS(=O)CC(=O)Nc1ccccc1,prostate,Rat,Human,0.451351351,0.231619552,1,0.608695652,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,N#CC1(NC(=O)CCc2cccc(Cl)c2)CCCCC1,kidney,Rat,Human,0.413253012,0.010246237,1,0.422594142,,,,
CCCCCCCCCC1=CC=C(O)C=C1,CC1CCCC(C[NH2+]Cc2ccc(OC(F)(F)F)cc2)C1,prostate,Rat,Human,0.279775281,0.435270697,1,0.608695652,,,,
NC1=CC2=C(C=CC=C2)C=C1,CCCc1cc(C(=O)Nc2ccc(N(C)C)cc2)nn1C,kidney,Rat,Human,0.268831169,0.218713924,1,0.422594142,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CNC(=O)c1ccc(CNC(=O)c2ccc(F)cc2)cc1,kidney,Rat,Human,0.354545455,0.019947708,1,0.422594142,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1=C2C(c3ccccc3)CC[SH]2N=C1NCc1ccc(Cl)c(N2CCCC2=O)c1,kidney,Rat,Human,0.266666667,0.188538715,1,0.422594142,,,,
Cl.CCN1CCC2(COC3=C2C=C2N(CCC2=C3)C(=O)C2=CC=C(C=C2)C2=CC=C(C=C2C)C2=NN=C(C)O2)CC1,Cc1cc(C)c2c(c1)N(C(=O)c1ccc(-n3ccnn3)cc1)CCC2,kidney,Rat,Human,0.421678322,0.130103961,1,0.422594142,,,,
CCCCCC[C@@H](O)C\C=C/CCCCCCCC(O)=O,CCC(Cc1cccs1)C(=O)NCc1nc(-c2ccccc2)n[nH]1,prostate,Rat,Human,0.175,0.41793102,1,0.608695652,,,,
OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,O=C(NCc1ccsc1)c1c(O)cc(Cl)cc1Cl,prostate,Rat,Human,0.293181818,0.444778889,1,0.608695652,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CNC(=O)c1ccc(CNC(=O)c2ccc(F)cc2)cc1,prostate,Rat,Human,0.354545455,0.456790209,1,0.608695652,,,,
O=C(OC1=CC=CC=C1)C1=CC=CC=C1C(=O)OC1=CC=CC=C1,O=C(Nc1ccccc1)Oc1ccc2[nH]c(=O)c3ccccc3c2c1,kidney,Rat,Human,0.475,0.067183733,1,0.422594142,,,,
CCCCOP(=O)(CCCC)OCCCC,CCC(C)C(=O)NCc1nc(-c2ccc(C)cc2)n[nH]1,kidney,Rat,Human,0.175268817,0.034892332,1,0.422594142,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,O=C(Cn1cnc(-c2ccc(F)cc2)cc1=O)NC1(c2ccccn2)CC1,kidney,Rat,Human,0.333576642,0.015818749,1,0.422594142,,,,
CC(C)=CC1C(C(=O)OC2CC(=O)C(CC#C)=C2C)C1(C)C,COC1(C)CC(NC(=O)Cc2cc(C)on2)C1(C)C,kidney,Rat,Human,0.297802198,0.010592344,1,0.422594142,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,COc1ccccc1CN(C)C(=O)Nc1ccccc1C,kidney,Rat,Human,0.4,0.027661016,1,0.422594142,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,CN(Cc1cncn1CC(F)(F)F)c1ccc(C(F)(F)F)cc1,prostate,Rat,Human,0.346478873,0.419994205,1,0.608695652,,,,
COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,COc1ccc(C(C)NC(=O)c2ccccc2Cl)cc1OC,kidney,Rat,Human,0.437349398,0.012201555,1,0.422594142,,,,
FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1,Cc1cccc(C(=O)Nc2ccnc(-c3ccc(C(F)(F)F)cc3)n2)c1,kidney,Rat,Human,0.352525253,0.336976171,1,0.422594142,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(O)cc1,kidney,Rat,Human,0.410810811,0.259550244,1,0.422594142,,,,
[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,Cc1ccc(S(=O)(=O)N(CC(N)=O)c2cc(C)ccc2C)cc1,kidney,Rat,Human,0.322857143,0.024357166,1,0.422594142,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCCN(Cc1ccccc1)C(=O)c1ccc(NC(C)=O)cc1,prostate,Rat,Human,0.433333333,0.411531955,1,0.608695652,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,COc1ccc(COc2cc(C)cc(C)c2)cc1O,kidney,Rat,Human,0.401369863,0.070726767,1,0.422594142,,,,
[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,CCc1nn(C)cc1NC(=O)NCc1cc(C)c(C)s1,prostate,Rat,Human,0.161403509,0.508797348,1,0.608695652,,,,
[Na+].COC1=CC=C(C=C1)\N=N\C1=C(OC)C=C(\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)C(C)=C1,COc1ccc(S(=O)(=O)N(C)c2ccc(C(N)=O)cc2)cc1,prostate,Rat,Human,0.445454545,0.374946743,1,0.608695652,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,CC(C)S(=O)(=O)C(C)C(=O)Nc1ccc(C(C)(C)C)cc1,kidney,Rat,Human,0.359259259,0.066934898,1,0.422594142,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",CCn1nc(C)c(NC(=O)CN(C)c2ccccc2)c1C,kidney,Rat,Human,0.284466019,0.016184723,1,0.422594142,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccccc1,brain,Rat,Human,0.428947368,0.499808013,1,0.944444444,,,,
CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,O=C(COc1ccc(Cl)cc1)N1CC[NH+](Cc2ccc(Cl)cc2)CC1,kidney,Rat,Human,0.497849462,0.025699656,1,0.422594142,,,,
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,CCc1nn(C)cc1NC(=O)NCc1cc(C)c(C)s1,kidney,Rat,Human,0.157377049,0.071218938,1,0.422594142,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CNC(=O)c1ccc(CNC(=O)c2ccc(F)cc2)cc1,prostate,Rat,Human,0.354545455,0.456790179,1,0.608695652,,,,
N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,CCCc1cc(C(=O)Nc2ccc(N(C)C)cc2)nn1C,kidney,Rat,Human,0.284782609,0.218713924,1,0.422594142,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(O)cc1,prostate,Rat,Human,0.446153846,0.486663997,1,0.608695652,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,CCC(C)NC(=O)c1cnn(Cc2cccc(Cl)c2)c1,prostate,Rat,Human,0.358426966,0.432969719,1,0.608695652,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",CCn1nc(C)c(NC(=O)CN(C)c2ccccc2)c1C,kidney,Rat,Human,0.284466019,0.016184723,1,0.422594142,,,,
COC1=CC(C=CC)=CC=C1O,COc1ccc(C(=O)NC(C)(C)c2ccc(C)cc2)cc1O,kidney,Rat,Human,0.356756757,0.052368362,1,0.422594142,,,,
Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,N#Cc1ccc(OCC(=O)Nc2ccc(N3CCCC3)cc2)cc1,kidney,Rat,Human,0.417829457,0.029798338,1,0.422594142,,,,
CNS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCC(CCN2C3CCC2CC(C3)N2C(C)=NC3=C2C=CC=C3)(CC1)C1=CC(F)=CC=C1,O=C(NC1(c2cccc(F)c2)CCOCC1)c1cccc(F)c1,brain,Rat,Human,0.3625,0.310869932,1,0.944444444,,,,
CCCCOP(=O)(CCCC)OCCCC,CCC(C)C(=O)NCc1nc(-c2ccc(C)cc2)n[nH]1,kidney,Rat,Human,0.175268817,0.034892332,1,0.422594142,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,CCC(C)C(=O)NCc1nc(-c2ccc(C)cc2)n[nH]1,prostate,Rat,Human,0.174074074,0.409947574,1,0.608695652,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCN(Cc1ccc(C#N)cc1)C(=O)c1cc(=O)[nH]c2cc(O)ccc12,prostate,Rat,Human,0.293548387,0.468647689,1,0.608695652,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,N#CC1(NC(=O)CCc2cccc(Cl)c2)CCCCC1,kidney,Rat,Human,0.413253012,0.010246237,1,0.422594142,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCC(CC)c1cccc(NC(=O)c2cccc(C#N)c2)c1,prostate,Rat,Human,0.344444444,0.443241894,1,0.608695652,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,CS(=O)c1ccccc1C(=O)NCCc1ccccc1,kidney,Rat,Human,0.375362319,0.007415929,1,0.422594142,,,,
CC1=C(C2=C(C=CC=C2)N1CCCCC(O)=O)C1=CN=CC=C1,O=C(CCn1c(=O)oc2ccccc21)Nc1ccc(Cl)cc1F,kidney,Rat,Human,0.397029703,0.058882929,1,0.422594142,,,,
CC(C)OC1=CC=CC(NC(=O)C2=C(C)C=CC=C2)=C1,COC(C)(C)C(=O)Nc1cccc(OCc2ccccc2)c1,kidney,Rat,Human,0.556790123,0.029948099,1,0.422594142,,,,
COC(=O)C1=C(C=C(CNS(C)(=O)=O)C=C1)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1,Cc1cc(C)c(NC(=O)C(C)NC(=O)c2ccccc2)c(C)c1,brain,Rat,Human,0.306349206,0.438456059,1,0.944444444,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCc1nn(C)cc1NC(=O)NCc1cc(C)c(C)s1,kidney,Rat,Human,0.156910569,0.071218938,1,0.422594142,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1ccccc1CS(=O)Cc1ccccc1C,prostate,Rat,Human,0.423943662,0.126718983,1,0.608695652,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,COc1ccccc1CN(C)C(=O)Nc1ccccc1C,kidney,Rat,Human,0.4,0.027661016,1,0.422594142,,,,
Cl.CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,Cc1ccccc1C(=O)NCC(=O)N(C)CC(C)(C)C,prostate,Rat,Human,0.275,0.406793177,1,0.608695652,,,,
CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12,CC(C)CNC(=O)Cn1c(=O)oc2ccc(Cl)cc21,kidney,Rat,Human,0.475,0.032034576,1,0.422594142,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,CCc1ccc(NC(=O)CCc2ccc(C)cc2)cc1,kidney,Rat,Human,0.388288288,0.020139286,1,0.422594142,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,CC1CC(C)CC([NH+]2CCN(C(=O)c3ccco3)CC2)C1,kidney,Rat,Human,0.275257732,0.012781226,1,0.422594142,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1=C2C(c3ccccc3)CC[SH]2N=C1NCc1ccc(Cl)c(N2CCCC2=O)c1,kidney,Rat,Human,0.266666667,0.188538715,1,0.422594142,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,O=C(Cn1cnc(-c2ccc(F)cc2)cc1=O)NC1(c2ccccn2)CC1,kidney,Rat,Human,0.333576642,0.015818749,1,0.422594142,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,O=C(Nc1ccnn1Cc1ccc(Cl)cc1)C1COc2ccccc2O1,kidney,Rat,Human,0.399065421,0.027633851,1,0.422594142,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,O=C(Cn1cnc(-c2ccc(F)cc2)cc1=O)NC1(c2ccccn2)CC1,kidney,Rat,Human,0.333576642,0.015818749,1,0.422594142,,,,
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,CC(CNC(=O)N(C)C(C)c1cccs1)c1ccsc1,kidney,Rat,Human,0.214583333,0.057812624,1,0.422594142,,,,
CCCCOP(=O)(CCCC)OCCCC,CCC(C)C(=O)NCc1nc(-c2ccc(C)cc2)n[nH]1,kidney,Rat,Human,0.175268817,0.03489235,1,0.422594142,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,COc1ccc(CC(=O)Nc2ccc(OC)c(Cl)c2)cc1,kidney,Rat,Human,0.277570093,0.017641554,1,0.422594142,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCCN(Cc1ccccc1)C(=O)c1ccc(NC(C)=O)cc1,kidney,Rat,Human,0.433333333,0.029278725,1,0.422594142,,,,
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,CC(NC(=O)Cc1cccc(C(F)(F)F)c1)c1cccc(F)c1,kidney,Rat,Human,0.305882353,0.067825839,1,0.422594142,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(O)cc1,kidney,Rat,Human,0.410810811,0.259550273,1,0.422594142,,,,
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,O=C([O-])c1cccc(CNS(=O)(=O)c2ccc(Cl)c(Cl)c2)c1,kidney,Rat,Human,0.322929936,0.018249834,1,0.422594142,,,,
CCCCC(CC)COP(O)(=O)OCC(CC)CCCC,CCC(CC)C(=O)Nc1ccc(C)c(C#N)c1,prostate,Rat,Human,0.219565217,0.455388427,1,0.608695652,,,,
CCCCN(CCCC)C(=O)N(CCCC)CCCC,CCC(C)C(=O)NCc1nc(-c2ccc(C)cc2)n[nH]1,kidney,Rat,Human,0.188235294,0.034892332,1,0.422594142,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,CC1C[NH+](CC2CCC(C[NH3+])CC2CCc2ccc(F)cc2)CC1C,kidney,Rat,Human,0.152083333,0.02070678,1,0.422594142,,,,
[Ca++].CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1.CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,CC(CNC(=O)c1ccc(F)cc1)Oc1ccccc1,kidney,Rat,Human,0.256626506,0.03754637,1,0.422594142,,,,
BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,NC(=O)CCC(CC(Br)c1ccsc1)c1ccccc1,kidney,Rat,Human,0.178431373,0.132382497,1,0.422594142,,,,
O=C(CC1=CC=CC=C1)C1=CC=CC=C1,CN(Cc1ccccc1)C(=O)c1cccc(C[NH3+])c1,kidney,Rat,Human,0.562686567,0.10526859,1,0.422594142,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,CS(=O)c1ccccc1C(=O)NCCc1ccccc1,prostate,Rat,Human,0.375362319,0.453499645,1,0.608695652,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,CC(C)S(=O)(=O)C(C)C(=O)Nc1ccc(C(C)(C)C)cc1,kidney,Rat,Human,0.359259259,0.066934921,1,0.422594142,,,,
Cl.CN1C(=O)C=C(OC2=C(F)C=C(F)C=C2)C2=C1N=C(NCC(C)(C)O)N=C2,CC(C)(C)OC(=O)NCc1c2cc(F)ccc2nc2c(F)cccc12,kidney,Rat,Human,0.433333333,0.17130281,1,0.422594142,,,,
CN(C)C1=CC2=C(C=C1)C(C)=CC(=O)O2,Cc1cc(N(C)C)ccc1NC(=O)c1ccncc1Cl,kidney,Rat,Human,0.471428571,0.081698768,1,0.422594142,,,,
OC(=O)C1=C(O)C2=CC=CC=C2C(O)=C1,CN(C(=O)CNC(=O)c1c[nH]c2ccccc12)c1ccccc1,kidney,Rat,Human,0.344186047,0.019358307,1,0.422594142,,,,
CCOC(=O)C1=NN(C2=C(Cl)C=C(Cl)C=C2)C(C)(C1)C(=O)OCC,CCOC(=O)Nc1cccc(C(=O)N2CCCC2)c1,kidney,Rat,Human,0.339583333,0.021727389,1,0.422594142,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1=C2C(c3ccccc3)CC[SH]2N=C1NCc1ccc(Cl)c(N2CCCC2=O)c1,kidney,Rat,Human,0.266666667,0.188538715,1,0.422594142,,,,
CCCCCC1=CC=C(O)C=C1,CC1CCCC(C[NH2+]Cc2ccc(OC(F)(F)F)cc2)C1,kidney,Rat,Human,0.307792208,0.049453672,1,0.422594142,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,Cc1ccccc1CS(=O)CC(=O)Nc1ccccc1,kidney,Rat,Human,0.378481013,0.01328834,1,0.422594142,,,,
COC1=C(CN[C@H]2CCCN[C@H]2C2=CC=CC=C2)C=C(OC(F)(F)F)C=C1,COc1cccc(C2CN(Cc3cccc(O)c3)CCO2)c1,brain,Rat,Human,0.381818182,0.83330822,1,0.944444444,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CCNS(=O)(=O)c1ccc(Cl)c(Cl)c1,kidney,Rat,Human,0.345283019,0.006336996,1,0.422594142,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,COc1ccc(CC(=O)Nc2ccc(OC)c(Cl)c2)cc1,kidney,Rat,Human,0.277570093,0.017641554,1,0.422594142,,,,
[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O,CCC(Cc1cccc(F)c1)NC(=O)N1CCN(C(=O)N(C)C)CC1,prostate,Rat,Human,0.206870229,0.41730383,1,0.608695652,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1ccccc1CS(=O)Cc1ccccc1C,kidney,Rat,Human,0.423943662,0.039256234,1,0.422594142,,,,
COCC(C)N(C(=O)CCl)C1=C(C)SC=C1C,Cc1ccc(C(=O)NC(C)c2ccc(C)c(C)c2)cc1,kidney,Rat,Human,0.29047619,0.040959083,1,0.422594142,,,,
CCNC1=NC(N)=NC(Cl)=N1,Cc1ccc(C)c(Nc2ncc(Cl)c(COc3ccccc3F)n2)c1,prostate,Rat,Human,0.234831461,0.501039803,1,0.608695652,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,O=C(Cc1ccc(Br)cc1)NCc1ccccc1,kidney,Rat,Human,0.542857143,0.00952106,1,0.422594142,,,,
OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(O)cc1,kidney,Rat,Human,0.387356322,0.259550244,1,0.422594142,,,,
CCNP(=S)(OC)O\C(C)=C\C(=O)OC(C)C,CC(C)Oc1ccc(NC(=O)CN2CC(C)OC(C)C2)cc1,kidney,Rat,Human,0.253846154,0.024872784,1,0.422594142,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,CC1C[NH+](CC2CCC(C[NH3+])CC2CCc2ccc(F)cc2)CC1C,kidney,Rat,Human,0.152083333,0.02070678,1,0.422594142,,,,
CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1,CN1CCOC(C[NH2+]Cc2ccc(C(C)(C)C)cc2)C1,prostate,Rat,Human,0.401369863,0.413245261,1,0.608695652,,,,
[H][C@@]12C[C@@]3([H])C(=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,CCCC1=C(C=O)CNC(C2CC2c2cccc(F)c2)=N1,prostate,Rat,Human,0.242857143,0.457031041,1,0.608695652,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1=C2C(c3ccccc3)CC[SH]2N=C1NCc1ccc(Cl)c(N2CCCC2=O)c1,kidney,Rat,Human,0.266666667,0.188538715,1,0.422594142,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,Cc1cccc(NC(=O)CCc2c(C)cc(C)[nH]c2=O)c1,kidney,Rat,Human,0.241414141,0.006571792,1,0.422594142,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CCNS(=O)(=O)c1ccc(Cl)c(Cl)c1,kidney,Rat,Human,0.345283019,0.006336996,1,0.422594142,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,CC(C)c1ccc(S(=O)(=O)NCc2cccc(C#N)c2)cc1,kidney,Rat,Human,0.388659794,0.036973447,1,0.422594142,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,Cc1ccc(OCCN2CCN(c3ccccc3Cl)C2=O)c(Cl)c1,prostate,Rat,Human,0.392134831,0.476493329,1,0.608695652,,,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=S(=O)(NCc1nccn1CC(F)(F)F)c1ccc(C(F)(F)F)cc1,prostate,Rat,Human,0.265217391,0.402142197,1,0.608695652,,,,
