Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Novelty,Diversity,,,Tanimoto_Similarity,Tissue_Activity
COC1=C(OC)C=C(C=C1)C(=CC(=O)N1CCOCC1)C1=CC=C(Cl)C=C1,CC(C)c1cc(Br)ccc1OCC(=O)Nc1ccc(C(=O)N2CCOCC2)cc1,brain,Rat,Human,0.632432432,0.509997606,1,0.944444444,,,,
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,COc1c(C)cc(C(=O)N(C)Cc2cccc(F)c2)cc1S(=O)(=O)NC1CC1,kidney,Rat,Human,0.445508982,0.051238332,1,0.403361345,,,,
O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,O=C1N[C@H](c2cccc(Oc3ccccc3)c2)Oc2ccccc21,kidney,Rat,Human,0.604040404,0.097066149,1,0.403361345,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1=C(N)OC2=C(C(=O)CCC2)[C@H]1[C@@H]1CC=CCC1,kidney,Rat,Human,0.434693878,0.032667376,1,0.403361345,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCCC[C@H](CC)C(=O)NC(=O)N(C)c1ccc(C#N)cc1,prostate,Rat,Human,0.541463415,0.408729702,1,0.532608696,,,,
FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1,Cc1cc(F)ccc1S(=O)(=O)Nc1ccc2oc(C)c(C(=O)[O-])c2c1,prostate,Rat,Human,0.485714286,0.520272315,1,0.532608696,,,,
ClC1=CC=C(C=C1)C(C(=O)C1C(=O)C2=C(C=CC=C2)C1=O)C1=CC=CC=C1,O=C1N[C@H](c2cccc(Oc3ccccc3)c2)Oc2ccccc21,prostate,Rat,Human,0.57037037,0.538666964,1,0.532608696,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,C=CCN(CC=C)C(=O)C1CC(=N)N(C(=O)C(C)(C)C)CC1=C,kidney,Rat,Human,0.371717172,0.003266741,1,0.403361345,,,,
CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1,Cc1nncn1NC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1,kidney,Rat,Human,0.524324324,0.108586445,1,0.403361345,,,,
O=C1C=C(OC2=CC=CC=C12)C1=CC=CC=C1,c1ccc(-c2cc(N3C[C@H]4[C@@H]5CC[C@@H](O5)[C@H]4C3)c3ccccc3[nH+]2)cc1,kidney,Rat,Human,0.591304348,0.675760567,1,0.403361345,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,Cc1ccc([C@]2(C)NC(=O)N(CC(=O)Nc3cccc(OC(F)(F)F)c3)C2=O)cc1,prostate,Rat,Human,0.499065421,0.471930593,1,0.532608696,,,,
CC(C)(C)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2,COc1ccc(OC)c(NC(=O)CC2=C(C)S(=O)C(c3cccc(F)c3)=N2)c1,prostate,Rat,Human,0.463565891,0.407307059,1,0.532608696,,,,
[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,Cc1noc(C[NH+]2CC[C@@H](OCCCc3ccccc3)C2)n1,kidney,Rat,Human,0.385483871,0.028196307,1,0.403361345,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCc1nnc(NC(=O)Nc2cn(C)nc2CC)s1,kidney,Rat,Human,0.32295082,0.017363083,1,0.403361345,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,O=C1N[C@H](c2cccc(Oc3ccccc3)c2)Oc2ccccc21,kidney,Rat,Human,0.552380952,0.097066194,1,0.403361345,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,Cc1cccc(C)c1NC(=O)c1c(-c2ccc(F)cc2F)noc1C,prostate,Rat,Human,0.434899329,0.44936502,1,0.532608696,,,,
OC1=C(CC=C)C=C(C=C1)S(=O)(=O)C1=CC(CC=C)=C(O)C=C1,CCCS(=O)(=O)c1ccc(NCc2cn[nH]c2N)cc1,prostate,Rat,Human,0.452631579,0.483913302,1,0.532608696,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1=C(N)OC2=C(C(=O)CCC2)[C@H]1[C@@H]1CC=CCC1,kidney,Rat,Human,0.434693878,0.032667376,1,0.403361345,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,COc1cccc([C@H]2CCCN2C(=O)c2ccccc2I)c1,kidney,Rat,Human,0.504761905,0.052995604,1,0.403361345,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,CCc1ccc(NC(=O)c2nn(-c3ccc(CC)cc3)ccc2=O)cc1,kidney,Rat,Human,0.46984127,0.047358256,1,0.403361345,,,,
CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,O=C(NS(=O)(=O)c1cc(F)ccc1F)[C@H](O)c1ccc(C(F)(F)F)cc1,prostate,Rat,Human,0.59047619,0.47568813,1,0.532608696,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCCC[C@H](CC)C(=O)NC(=O)N(C)c1ccc(C#N)cc1,prostate,Rat,Human,0.541463415,0.408729702,1,0.532608696,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCN(CC)c1ccc([C@@H]2C3=C([O-])CCCC3=NC3=NC(SC)=NC(=O)[C@@H]32)cc1,prostate,Rat,Human,0.45,0.701754034,1,0.532608696,,,,
NC1=C(C=C(C=C1)[N+]([O-])=O)C#N,CC(=O)c1ccc2nc(N)sc2c1,kidney,Rat,Human,0.414285714,0.002573654,1,0.403361345,,,,
O[N+]([O-])=O.ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,Cc1cc(C(=O)Nn2cnnc2)ccc1OCc1ccc(Cl)cc1,prostate,Rat,Human,0.551851852,0.449886352,1,0.532608696,,,,
NC1=CC2=C(C=CC=C2)C=C1,CC(=O)Cc1cc(C(=O)Nc2ccc3ccccc3c2)n(C)n1,kidney,Rat,Human,0.566197183,0.111473791,1,0.403361345,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,O=C1N[C@H](c2cccc(Oc3ccccc3)c2)Oc2ccccc21,prostate,Rat,Human,0.525581395,0.538666904,1,0.532608696,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,CN(C(=O)CSc1nc2cc(Cl)ccc2o1)C1(C#N)CCCCC1,kidney,Rat,Human,0.504347826,0.026935451,1,0.403361345,,,,
CCCCCCCCCC1=CC=C(O)C=C1,C=C(Cl)[C@@H]1C(C)CCC[C@@H]1C(=O)[NH2+]Cc1ccc(O)cc1,prostate,Rat,Human,0.453012048,0.421210349,1,0.532608696,,,,
NC1=CC2=C(C=CC=C2)C=C1,CC(=O)Cc1cc(C(=O)Nc2ccc3ccccc3c2)n(C)n1,kidney,Rat,Human,0.566197183,0.111473791,1,0.403361345,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CC(=O)NC(=O)c1ccc(C(=O)N(C(=O)C(C)C)c2cccc3ccccc23)cc1,kidney,Rat,Human,0.475590551,0.008562632,1,0.403361345,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1=C(N)OC2=C(C(=O)CCC2)[C@H]1[C@@H]1CC=CCC1,kidney,Rat,Human,0.434693878,0.032667376,1,0.403361345,,,,
Cl.CCN1CCC2(COC3=C2C=C2N(CCC2=C3)C(=O)C2=CC=C(C=C2)C2=CC=C(C=C2C)C2=NN=C(C)O2)CC1,Cc1ccc2c(c1)N(C(=O)c1ccc(-n3ccnn3)cc1)CCC2,kidney,Rat,Human,0.526241135,0.166544199,1,0.403361345,,,,
CCCCCC[C@@H](O)C\C=C/CCCCCCCC(O)=O,CCCC[C@@H](CC)C(=O)NCc1nc[nH]n1,prostate,Rat,Human,0.368539326,0.392177194,1,0.532608696,,,,
OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,CSCC(=O)N(C)N(C)C(=O)c1c(Cl)cc(Cl)c(C)c1O,prostate,Rat,Human,0.397802198,0.458042622,1,0.532608696,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CC(=O)NC(=O)c1ccc(C(=O)N(C(=O)C(C)C)c2cccc3ccccc23)cc1,prostate,Rat,Human,0.475590551,0.458915979,1,0.532608696,,,,
O=C(OC1=CC=CC=C1)C1=CC=CC=C1C(=O)OC1=CC=CC=C1,O=C1N[C@H](c2cccc(Oc3ccccc3)c2)Oc2ccccc21,kidney,Rat,Human,0.61,0.097066179,1,0.403361345,,,,
CCCCOP(=O)(CCCC)OCCCC,CCCC[C@@H](CC)C(=O)NCc1nc[nH]n1,kidney,Rat,Human,0.371052632,0.013628405,1,0.403361345,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,COc1ccc(-c2cc(=O)n(CC(=O)NCc3ccccn3)cn2)cc1,kidney,Rat,Human,0.494573643,0.014557315,1,0.403361345,,,,
CC(C)=CC1C(C(=O)OC2CC(=O)C(CC#C)=C2C)C1(C)C,COC(=O)[C@H]1C[C@H]1C(=O)N[C@@H]1C[C@@](C)(OC)C1(C)C,kidney,Rat,Human,0.413483146,0.022343226,1,0.403361345,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,COc1ccc2ccccc2c1CN(C)[C@@H](C(N)=O)c1cccc(F)c1,kidney,Rat,Human,0.564583333,0.014745673,1,0.403361345,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,Cc1cccc(C)c1NC(=O)c1c(-c2ccc(F)cc2F)noc1C,prostate,Rat,Human,0.434899329,0.44936502,1,0.532608696,,,,
COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,COc1ccc([C@H](O)C(=O)N[C@@H](C)c2ccc(F)cc2Cl)cc1OC,kidney,Rat,Human,0.540909091,0.018738493,1,0.403361345,,,,
FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1,COc1ccc(-c2n[nH]c(NC(=O)c3cccc(C(F)(F)F)c3)n2)cc1,kidney,Rat,Human,0.465306122,0.330924183,1,0.403361345,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,Cc1cc(C(=O)N(C(=O)CF)c2ccc(O)cc2)cs1,kidney,Rat,Human,0.505555556,0.314694226,1,0.403361345,,,,
[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,COc1ccc(O)c(N(C(C)C(=O)[O-])S(=O)(=O)c2ccc(C)cc2)c1,kidney,Rat,Human,0.451428571,0.026518349,1,0.403361345,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCCN(C(=O)c1ccc(C(=O)NC(C)=O)cc1)c1cccc2ccccc12,prostate,Rat,Human,0.572881356,0.462029934,1,0.532608696,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,C=C(Cl)c1cc(OC)cc(O)c1OCc1ccc(F)c(OC)c1,kidney,Rat,Human,0.529113924,0.051657587,1,0.403361345,,,,
[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,CCCCCc1nnc(NC(=O)Nc2cn(C)nc2CC)s1,prostate,Rat,Human,0.332743363,0.453153253,1,0.532608696,,,,
[Na+].COC1=CC=C(C=C1)\N=N\C1=C(OC)C=C(\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)C(C)=C1,COc1ccc(O)c(N(C(C)C(=O)[O-])S(=O)(=O)c2ccc(C)cc2)c1,prostate,Rat,Human,0.524786325,0.456505209,1,0.532608696,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,CC(C)Oc1ccc(N(C)[C@H](C)C(=O)N(C)C(=O)NC(=O)C(C)C)cc1,kidney,Rat,Human,0.488888889,0.011130675,1,0.403361345,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",CCN(CC)C(=O)CN(c1ccccc1)S(=O)(=O)c1ccc(C)cc1O,kidney,Rat,Human,0.427272727,0.037453543,1,0.403361345,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,CC(F)C(=O)N(C(=O)c1ccsc1)c1ccc(O)cc1,brain,Rat,Human,0.482051282,0.612938106,1,0.944444444,,,,
CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,COc1ccc(OCC(=O)N2CC(OCc3ccc(Cl)cc3)C2)cc1,kidney,Rat,Human,0.529896907,0.090722598,1,0.403361345,,,,
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,CCCCCc1nnc(NC(=O)Nc2cn(C)nc2CC)s1,kidney,Rat,Human,0.323966942,0.017363083,1,0.403361345,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CC(=O)NC(=O)c1ccc(C(=O)N(C(=O)C(C)C)c2cccc3ccccc23)cc1,prostate,Rat,Human,0.475590551,0.458915979,1,0.532608696,,,,
N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,CC(=O)Cc1cc(C(=O)Nc2ccc3ccccc3c2)n(C)n1,kidney,Rat,Human,0.580952381,0.111473791,1,0.403361345,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,Cc1sccc1C(=O)N(C(=O)CF)c1ccc(O)cc1,prostate,Rat,Human,0.475,0.354041368,1,0.532608696,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,CCC[C@](C)(CO)NC(=O)N(C)c1cnn(Cc2ccc(Cl)cc2)c1,prostate,Rat,Human,0.488659794,0.400439471,1,0.532608696,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",CCN(CC)C(=O)CN(c1ccccc1)S(=O)(=O)c1ccc(C)cc1O,kidney,Rat,Human,0.427272727,0.037453543,1,0.403361345,,,,
COC1=CC(C=CC)=CC=C1O,C#CC(C)(C)N(C)C(=O)c1cc(O)c(OC)c2ccccc12,kidney,Rat,Human,0.426666667,0.009881083,1,0.403361345,,,,
Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,N#Cc1ccc(OCC(=O)Nc2ccccc2N2CCc3ccccc32)cc1,kidney,Rat,Human,0.472727273,0.029734798,1,0.403361345,,,,
CNS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCC(CCN2C3CCC2CC(C3)N2C(C)=NC3=C2C=CC=C3)(CC1)C1=CC(F)=CC=C1,O=C(NC1(c2cccc(F)c2)CCOCC1)c1ccc2ncccc2c1,brain,Rat,Human,0.469461078,0.361982465,1,0.944444444,,,,
CCCCOP(=O)(CCCC)OCCCC,CCCC[C@@H](CC)C(=O)NCc1nc[nH]n1,kidney,Rat,Human,0.371052632,0.013628405,1,0.403361345,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,CCCC[C@@H](CC)C(=O)NCc1nc[nH]n1,prostate,Rat,Human,0.353846154,0.392177135,1,0.532608696,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCN(CC)c1ccc([C@@H]2C3=C([O-])CCCC3=NC3=NC(SC)=NC(=O)[C@@H]32)cc1,prostate,Rat,Human,0.45,0.701753974,1,0.532608696,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,CN(C(=O)CSc1nc2cc(Cl)ccc2o1)C1(C#N)CCCCC1,kidney,Rat,Human,0.504347826,0.026935451,1,0.403361345,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCCC[C@H](CC)C(=O)NC(=O)N(C)c1ccc(C#N)cc1,prostate,Rat,Human,0.541463415,0.408729702,1,0.532608696,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,Cc1oc(-c2ccccc2)nc1CCNC(=O)c1ccc([S@@](C)=O)cc1,kidney,Rat,Human,0.588489209,0.453110754,1,0.403361345,,,,
CC1=C(C2=C(C=CC=C2)N1CCCCC(O)=O)C1=CN=CC=C1,O=C(CCCn1c(=O)oc2ccccc21)Nc1ccc(Cl)cc1F,kidney,Rat,Human,0.526732673,0.030720638,1,0.403361345,,,,
CC(C)OC1=CC=CC(NC(=O)C2=C(C)C=CC=C2)=C1,CN(C(=O)c1cccc(NC(=S)NC(=O)c2ccccc2F)c1)C(C)(C)C,kidney,Rat,Human,0.602173913,0.024001839,1,0.403361345,,,,
COC(=O)C1=C(C=C(CNS(C)(=O)=O)C=C1)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1,COC(=O)c1c(NC(=O)c2cccc(OC)c2)sc(C(=O)NC(C)C)c1C,brain,Rat,Human,0.475590551,0.705940664,1,0.944444444,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCc1nnc(NC(=O)Nc2cn(C)nc2CC)s1,kidney,Rat,Human,0.32295082,0.017363083,1,0.403361345,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1cc(Cl)ccc1NCc1c(C)n(C)n(-c2ccccc2)c1=O,prostate,Rat,Human,0.558024691,0.479554981,1,0.532608696,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,COc1ccc2ccccc2c1CN(C)[C@@H](C(N)=O)c1cccc(F)c1,kidney,Rat,Human,0.564583333,0.014745666,1,0.403361345,,,,
Cl.CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,CCCCNC(=O)CCc1c(C)nc2c3ccccc3nn2c1C,prostate,Rat,Human,0.478688525,0.483069718,1,0.532608696,,,,
CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12,O=C(Cn1c(=O)oc2cc(Cl)ccc21)N1CCC[C@@H]1c1cccs1,kidney,Rat,Human,0.522916667,0.065796003,1,0.403361345,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,CCc1ccc(NC(=O)c2nn(-c3ccc(CC)cc3)ccc2=O)cc1,kidney,Rat,Human,0.46984127,0.047358256,1,0.403361345,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C[C@@H]1CC([NH+]2CCC(N3CCNC3=O)CC2)C[C@@H](C)C1,kidney,Rat,Human,0.41978022,0.058755826,1,0.403361345,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1=C(N)OC2=C(C(=O)CCC2)[C@H]1[C@@H]1CC=CCC1,kidney,Rat,Human,0.434693878,0.032667376,1,0.403361345,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,COc1ccc(-c2cc(=O)n(CC(=O)NCc3ccccn3)cn2)cc1,kidney,Rat,Human,0.494573643,0.014557315,1,0.403361345,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,O=C(Nc1ccnn1Cc1ccc(Cl)cc1)[C@@H]1COc2ccccc2O1,kidney,Rat,Human,0.499065421,0.032196123,1,0.403361345,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,COc1ccc(-c2cc(=O)n(CC(=O)NCc3ccccn3)cn2)cc1,kidney,Rat,Human,0.494573643,0.014557315,1,0.403361345,,,,
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,CC(C)CCC(=O)N(C)NC(=O)N(C)C(=O)[C@H](C)c1ccsc1,kidney,Rat,Human,0.404301075,0.022386536,1,0.403361345,,,,
CCCCOP(=O)(CCCC)OCCCC,CCCC[C@@H](CC)C(=O)NCc1nc[nH]n1,kidney,Rat,Human,0.371052632,0.013628405,1,0.403361345,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,COc1ccc(C)cc1NC(=O)CN(C)c1ccc(OC2CCCC2)cc1,kidney,Rat,Human,0.497297297,0.04603941,1,0.403361345,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCCN(C(=O)c1ccc(C(=O)NC(C)=O)cc1)c1cccc2ccccc12,kidney,Rat,Human,0.572881356,0.016794493,1,0.403361345,,,,
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,C[C@@H](c1cc(O)ccc1F)S(=O)(=O)Cc1cccc(C(F)(F)F)c1,kidney,Rat,Human,0.415686275,0.357740194,1,0.403361345,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,Cc1cc(C(=O)N(C(=O)CF)c2ccc(O)cc2)cs1,kidney,Rat,Human,0.505555556,0.314694226,1,0.403361345,,,,
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,COc1c(C)cc(C(=O)N(C)Cc2cccc(F)c2)cc1S(=O)(=O)NC1CC1,kidney,Rat,Human,0.445508982,0.051238317,1,0.403361345,,,,
CCCCC(CC)COP(O)(=O)OCC(CC)CCCC,CCCC[C@H](CC)C(=O)NC(=O)N(C)c1ccc(C#N)cc1,prostate,Rat,Human,0.37,0.408729702,1,0.532608696,,,,
CCCCN(CCCC)C(=O)N(CCCC)CCCC,CCCC[C@@H](CC)C(=O)NCc1nc[nH]n1,kidney,Rat,Human,0.376470588,0.013628405,1,0.403361345,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,CCC[C@@H]1CC[C@H](C(C)[NH3+])[C@H]([NH+]2C(=O)[C@@H](C)C[C@@H](C)C2C)C1,kidney,Rat,Human,0.272289157,0.004853298,1,0.403361345,,,,
[Ca++].CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1.CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,C[C@H](CNC(=O)c1ccc(-c2ccccc2)[nH]c1=O)Oc1ccc(F)cc1,kidney,Rat,Human,0.39379845,0.020934695,1,0.403361345,,,,
BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,COCC(O)(C(=O)C(C)C(C)C(F)(F)F)c1ccccc1,kidney,Rat,Human,0.248543689,0.022205412,1,0.403361345,,,,
O=C(CC1=CC=CC=C1)C1=CC=CC=C1,CN(C[C@H]1C=c2ccccc2=[NH+]C1=O)C(=O)c1ccccc1,kidney,Rat,Human,0.645945946,0.062351715,1,0.403361345,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,Cc1oc(-c2ccccc2)nc1CCNC(=O)c1ccc([S@@](C)=O)cc1,prostate,Rat,Human,0.588489209,0.4515661,1,0.532608696,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,CC(C)Oc1ccc(N(C)[C@H](C)C(=O)N(C)C(=O)NC(=O)C(C)C)cc1,kidney,Rat,Human,0.488888889,0.011130675,1,0.403361345,,,,
Cl.CN1C(=O)C=C(OC2=C(F)C=C(F)C=C2)C2=C1N=C(NCC(C)(C)O)N=C2,COC(=O)c1nc2ccc(F)cc2c2oc(C(C)(C)O)cc12,kidney,Rat,Human,0.523529412,0.109682262,1,0.403361345,,,,
CN(C)C1=CC2=C(C=C1)C(C)=CC(=O)O2,Cc1cc(N(C)C)ccc1NC(=O)c1c[nH]c2nccc(Cl)c12,kidney,Rat,Human,0.529113924,0.099209525,1,0.403361345,,,,
OC(=O)C1=C(O)C2=CC=CC=C2C(O)=C1,O=C(c1ccc(Br)cc1)[C@H](O)c1c[nH]c2ccccc12,kidney,Rat,Human,0.489473684,0.032190163,1,0.403361345,,,,
CCOC(=O)C1=NN(C2=C(Cl)C=C(Cl)C=C2)C(C)(C1)C(=O)OCC,CCOC(=O)c1c(C)nn(C(=O)OC(C)(C)C)c1NC,kidney,Rat,Human,0.444680851,0.008749937,1,0.403361345,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1=C(N)OC2=C(C(=O)CCC2)[C@H]1[C@@H]1CC=CCC1,kidney,Rat,Human,0.434693878,0.032667376,1,0.403361345,,,,
CCCCCC1=CC=C(O)C=C1,C=C(Cl)[C@@H]1C(C)CCC[C@@H]1C(=O)[NH2+]Cc1ccc(O)cc1,kidney,Rat,Human,0.495774648,0.054737646,1,0.403361345,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,O=C(c1ccc(Br)cc1)[C@H](O)c1c[nH]c2ccccc12,kidney,Rat,Human,0.478481013,0.032190163,1,0.403361345,,,,
COC1=C(CN[C@H]2CCCN[C@H]2C2=CC=CC=C2)C=C(OC(F)(F)F)C=C1,COc1ccccc1C(=O)N1C[C@@H](c2cccc(OC(F)F)c2)OCC1N,brain,Rat,Human,0.530434783,0.447530478,1,0.944444444,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CN1CCC[NH+](Cc2cc(Cl)ccc2N)CC1,kidney,Rat,Human,0.441935484,0.043178715,1,0.403361345,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,COc1ccc(C)cc1NC(=O)CN(C)c1ccc(OC2CCCC2)cc1,kidney,Rat,Human,0.497297297,0.046039402,1,0.403361345,,,,
