Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Diversity,,,,Tanimoto_Similarity,Tissue_Activity
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,OC(=O)C(F)(F)F.COC1=CC(C2=C(CCC3CCCCC3)SC(NC(=O)C3=CC4=CC(C)=CC(C)=C4N3CC(O)=O)=N2)=C(OC)C=C1Cl,prostate,Rat,Human,0.231132075,0.787335813,0.880434783,,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Cl-].[Cl-].[Hg++],kidney,Rat,Human,0.012987013,0.999368131,0.715481172,,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,[Cl-].CCCCCCCCCCCCCC[P+](CCCCC)(CCCCC)CCCCCCC,kidney,Rat,Human,0.78125,0.139503598,0.715481172,,,,,
[Cl-].CCCCCCCCCCCC[N+](C)(C)C,[Cl-].[Cl-].[Hg++],brain,Rat,Human,0.021276596,0.947255969,1,,,,,
CC(C)(COCC1CO1)COCC1CO1,C[Hg]C1CO1,kidney,Rat,Human,0.125,0.961085856,0.715481172,,,,,
OC1=CC(Cl)=C(C=C1)C1=CC=CC=C1,OC(=O)C1=CC(OC2=CC=CC=C2)=CC=C1,prostate,Rat,Human,0.365079365,0.514551044,0.880434783,,,,,
COC1=C(OC)C=C(C=C1)C(=CC(=O)N1CCOCC1)C1=CC=C(Cl)C=C1,COC1=C(OC)C=C(C=C1)C(=O)N1CCC(CC1)C1=CC=C(Cl)C=C1,brain,Rat,Human,0.574468085,0.829007328,1,,,,,
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,CS([O-])(=O)=O.CN(C[C@@H](CS[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,kidney,Rat,Human,0.846153846,0.612887502,0.715481172,,,,,
O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,F[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.494117647,0.998416066,0.715481172,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.137931034,0.833482504,0.715481172,,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,OC(=O)C1=CC=C(O)C=C1,prostate,Rat,Human,0.4,0.479428917,0.880434783,,,,,
FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1,[Na+].FC1=C(Br)C=C(C=C1)OS(=O)(=O)\C=C\C1=CC=CS1,prostate,Rat,Human,0.534246575,0.691823781,0.880434783,,,,,
ClC1=CC=C(C=C1)C(C(=O)C1C(=O)C2=C(C=CC=C2)C1=O)C1=CC=CC=C1,CC(CC1=CC2=C(OCO2)C=C1)N1CCC[C@H](C1)OC(C1=CC=CC=C1)C1=CC=CC=C1,prostate,Rat,Human,0.303030303,0.476473898,0.880434783,,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,OC(=O)CN(CC(O)=O)CC(O)=O,kidney,Rat,Human,0.155844156,0.349480122,0.715481172,,,,,
CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1,FC1=CC=C(C=C1)C1(CN2C=NC=N2)OC1C1=C(Cl)C=CC=C1,kidney,Rat,Human,0.394230769,0.297821939,0.715481172,,,,,
O=C1C=C(OC2=CC=CC=C12)C1=CC=CC=C1,O=C1C(=C1C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.53968254,0.36066252,0.715481172,,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,CCC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,prostate,Rat,Human,0.8,0.558537245,0.880434783,,,,,
CC(C)(C)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2,CCC(C)(C)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2,prostate,Rat,Human,0.880434783,0.753773808,0.880434783,,,,,
[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,CCCCCCCCCCCCCCC(=O)OC1=CC=C(C=C1)C(=O)OCCCCCCCCCCCN1C=C[N+](C)=C1,kidney,Rat,Human,0.408163265,0.075051814,0.715481172,,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Cl-].[Cl-].[Hg++],kidney,Rat,Human,0.012987013,0.999368131,0.715481172,,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,CC(C)[C@@H](NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,kidney,Rat,Human,0.473684211,0.362462282,0.715481172,,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,CC[C@@H]1C[C@H](N(CC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C(C)=O)C2=C(C=CC(=C2)C(F)(F)F)N1C(=O)OC(C)C,prostate,Rat,Human,0.343373494,0.477513522,0.880434783,,,,,
OC1=C(CC=C)C=C(C=C1)S(=O)(=O)C1=CC(CC=C)=C(O)C=C1,NC1=C(C)C=C(C=C1)S(O)(=O)=O,prostate,Rat,Human,0.220779221,0.504248559,0.880434783,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.137931034,0.833482504,0.715481172,,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,Cl.CSC1=CC2=C(SC3=C(C=CC=C3)N2CCC2CCCCCN2C)C=C1,kidney,Rat,Human,0.279661017,0.317292243,0.715481172,,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1O)C3=O)C(C)=O,kidney,Rat,Human,0.223684211,0.987204134,0.715481172,,,,,
CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,FC(OC(F)(F)F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1,prostate,Rat,Human,0.275590551,0.525183678,0.880434783,,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCCCOC(=O)C1=CC=C(O)C=C1,prostate,Rat,Human,0.648148148,0.466253579,0.880434783,,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCOC1=C(O)C=CC(C=O)=C1,prostate,Rat,Human,0.365384615,0.512817502,0.880434783,,,,,
NC1=C(C=C(C=C1)[N+]([O-])=O)C#N,N#CC1=CSC=N1,kidney,Rat,Human,0.155555556,0.593700409,0.715481172,,,,,
O[N+]([O-])=O.ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,CCC(C1=CC=C(O)C=C1)N1CCC(CC1)C1=CN=C(Cl)C=C1Cl,prostate,Rat,Human,0.218487395,0.453082263,0.880434783,,,,,
NC1=CC2=C(C=CC=C2)C=C1,O=CC1=CC=CC=C1C=O,kidney,Rat,Human,0.25,0.813529551,0.715481172,,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,[Na+].[N-]=[N+]=[N-],prostate,Rat,Human,0.020408163,0.972643971,0.880434783,,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(O)=CC=C4[C@H]3CC[C@]12C,kidney,Rat,Human,0.212121212,0.724527419,0.715481172,,,,,
CCCCCCCCCC1=CC=C(O)C=C1,CCCCCCC1=CC=C(N)C=C1,prostate,Rat,Human,0.596153846,0.417776167,0.880434783,,,,,
NC1=CC2=C(C=CC=C2)C=C1,N=C1NC(=N)C2=C1C=C1C=CC=CC1=C2,kidney,Rat,Human,0.388888889,0.906204164,0.715481172,,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,Cl.NC1=CC=C(C=C1)C(C1=CC=C(N)C=C1)=C1C=CC(=N)C=C1,kidney,Rat,Human,0.459183673,0.815321743,0.715481172,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(C[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.131578947,0.779208541,0.715481172,,,,,
Cl.CCN1CCC2(COC3=C2C=C2N(CCC2=C3)C(=O)C2=CC=C(C=C2)C2=CC=C(C=C2C)C2=NN=C(C)O2)CC1,OC1=CC2=C(C=C1OC1=CC=C(CC3SC(=O)NC3=O)C=C1)C1=C(C=C(Br)C=C1)C2,kidney,Rat,Human,0.208333333,0.581252873,0.715481172,,,,,
CCCCCC[C@@H](O)C\C=C/CCCCCCCC(O)=O,OC(=O)CCCCCCCCC(O)=O,prostate,Rat,Human,0.426470588,0.385619551,0.880434783,,,,,
OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,ClC1=C(Cl)C=C(Cl)C(Cl)=C1Cl,prostate,Rat,Human,0.406779661,0.524439275,0.880434783,,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CN1C=CC(=C1N)C1=CC=C(C=C1)N(C)C,prostate,Rat,Human,0.28125,0.481265128,0.880434783,,,,,
O=C(OC1=CC=CC=C1)C1=CC=CC=C1C(=O)OC1=CC=CC=C1,ClC1=C(C=CC=C1)C1(C2=C1C=CC=C2)C1=CC=C(O)C=C1,kidney,Rat,Human,0.297029703,0.670318365,0.715481172,,,,,
CCCCOP(=O)(CCCC)OCCCC,CCCC[Sn](Cl)(CCCC)CCCC,kidney,Rat,Human,0.413793103,0.96801579,0.715481172,,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCCC1,kidney,Rat,Human,0.385964912,0.565426767,0.715481172,,,,,
CC(C)=CC1C(C(=O)OC2CC(=O)C(CC#C)=C2C)C1(C)C,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(OC(C)=O)C#C,kidney,Rat,Human,0.155172414,0.82101351,0.715481172,,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,ClC1=C2C=CC=CC2=C(C=O)C2=CC=CC=C12,kidney,Rat,Human,0.445945946,0.724610567,0.715481172,,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,CC[C@@H]1C[C@H](N(CC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C(C)=O)C2=C(C=CC(=C2)C(F)(F)F)N1C(=O)OC(C)C,prostate,Rat,Human,0.343373494,0.477513522,0.880434783,,,,,
COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,CC(C)(C)C1=CC(=CC(O)=C1O)C(C)(C)C,kidney,Rat,Human,0.125,0.345923185,0.715481172,,,,,
FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1,FC1(F)OC2=CC=CC(=C2O1)C1=CNC=C1C#N,kidney,Rat,Human,0.214285714,0.927783668,0.715481172,,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,OC(=O)C1=CC=C([Hg]Cl)C=C1,kidney,Rat,Human,0.326923077,0.994470596,0.715481172,,,,,
[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,OC1=CC=CC(=C1)C1=C2\CCC(=N2)\C(=C2/N\C(\C=C2)=C(/C2=N/C(/C=C2)=C(\C2=CC=C\1N2)C1=CC(O)=CC=C1)C1=CC(O)=CC=C1)\NC1=CC(O)=CC(C=C1),kidney,Rat,Human,0.196911197,0.823915243,0.715481172,,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCC3)C=C2)C2=CC=C(O)C=C2S1,prostate,Rat,Human,0.343283582,0.765197396,0.880434783,,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,COC1=CC=C(C(=O)C2=CC(O)=CC(O)=C2)C(O)=C1,kidney,Rat,Human,0.27027027,0.242891848,0.715481172,,,,,
[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,CCCCCOC(=O)CCCCOCCOCCOC(=O)CCCCC,prostate,Rat,Human,0.296296296,0.415690273,0.880434783,,,,,
[Na+].COC1=CC=C(C=C1)\N=N\C1=C(OC)C=C(\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)C(C)=C1,[Na+].COC1=CC=C(\C=C\S(=O)(=O)[N-]C(=O)C2=CC=C(C)C=C2Cl)C=C1,prostate,Rat,Human,0.302521008,0.494906038,0.880434783,,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,O=C(OC1CCCCC1)C1=C(C=CC=C1)C(=O)OC1CCCCC1,kidney,Rat,Human,0.311111111,0.349445552,0.715481172,,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)C1=C3C=CC(O)=C1,kidney,Rat,Human,0.244755245,0.320725948,0.715481172,,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,CC(C)(C1=CC(Br)=CC=C1)C1=CC=C(O)C=C1,brain,Rat,Human,0.672727273,0.742254972,1,,,,,
CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl,kidney,Rat,Human,0.577464789,0.603048444,0.715481172,,,,,
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,CCCCOP(=S)(OCCCCC)OCCCCCC,kidney,Rat,Human,0.413043478,0.155481651,0.715481172,,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CCN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C,prostate,Rat,Human,0.489130435,0.415183902,0.880434783,,,,,
N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,N#CC1=C2C=CC=CC2=CC2=C1C=CC=C2,kidney,Rat,Human,0.441176471,0.777620077,0.715481172,,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,prostate,Rat,Human,0.381578947,0.53067863,0.880434783,,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,CC(C)(C)C(O)C(=C/C1=C(Cl)C=C(Cl)C=C1)\N1C=NC=N1,prostate,Rat,Human,0.395061728,0.43645829,0.880434783,,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",CCCCCCCCCCCCN1CCCCCCCC1=O,kidney,Rat,Human,0.361702128,0.058113541,0.715481172,,,,,
COC1=CC(C=CC)=CC=C1O,COC1=CC(C(=O)C2=CC(O)=C(O)C(O)=C2)=CC=C1O,kidney,Rat,Human,0.318181818,0.768644035,0.715481172,,,,,
Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,kidney,Rat,Human,0.99,0.893846393,0.715481172,,,,,
CNS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCC(CCN2C3CCC2CC(C3)N2C(C)=NC3=C2C=CC=C3)(CC1)C1=CC(F)=CC=C1,CN(C(=O)C1=C(C)N=C(Cl)C(=C1)C(F)(F)F)C1=CN=C(CN2CCCC2)C=C1,brain,Rat,Human,0.189944134,0.926858485,1,,,,,
CCCCOP(=O)(CCCC)OCCCC,CCCC[Sn](Cl)(CCCC)CCCC,kidney,Rat,Human,0.413793103,0.96801579,0.715481172,,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,CCCCCCCOC(=O)CCCCCC(=O)OCCCCC(O)CC,prostate,Rat,Human,0.371134021,0.381115079,0.880434783,,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCOC1=C(O)C=CC(C=O)=C1,prostate,Rat,Human,0.365384615,0.512817442,0.880434783,,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H]5S[C@@H]5C[C@]34C)[C@@H]1CC[C@@H]2O,kidney,Rat,Human,0.098039216,0.654780746,0.715481172,,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCCOC(=O)C1=CC=C(O)C=C1,prostate,Rat,Human,0.592592593,0.48109746,0.880434783,,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,OC(CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2)C1=CC=C(C=C1)C1=C(CC(O)=O)C=C1,kidney,Rat,Human,0.321428571,0.398169011,0.715481172,,,,,
CC1=C(C2=C(C=CC=C2)N1CCCCC(O)=O)C1=CN=CC=C1,CC(C)(C)C1=CC=C(C=C1O)N1CCC2=C(C=C(O)C=C2)C1=O,kidney,Rat,Human,0.162162162,0.608057499,0.715481172,,,,,
CC(C)OC1=CC=CC(NC(=O)C2=C(C)C=CC=C2)=C1,CC(C)O[Sn](C1=CC=C(NC(=O)C2=C(C)C=CC=C2)C=C1)C(C)(C)C,kidney,Rat,Human,0.55,0.986036718,0.715481172,,,,,
COC(=O)C1=C(C=C(CNS(C)(=O)=O)C=C1)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1,COC(=O)C1=C(C=C(ON(C(=O)C2=CC=C(C)C=C2)C(C)(C)C)C(=O)N=N1)C1=CC=C(CN)C=C1,brain,Rat,Human,0.233333333,0.383553028,1,,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[O-]S(=O)(=O)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCCCC)CCCCCCC,kidney,Rat,Human,0.778947368,0.095456608,0.715481172,,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=CC=C(CC2=C(O)C=CC=C2)C=C1,prostate,Rat,Human,0.535714286,0.828145742,0.880434783,,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,OC1=C2C=CC=CC2=C(C=O)C2=CC=CC=C12,kidney,Rat,Human,0.445945946,0.669510365,0.715481172,,,,,
Cl.CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=CC=CC=C2O1,prostate,Rat,Human,0.419047619,0.959211767,0.880434783,,,,,
CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12,CCOP(=S)(OCC)SCSC1=NC(=S)NC1=O,kidney,Rat,Human,0.371794872,0.61326468,0.715481172,,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1O)C3=O)C(C)=O,kidney,Rat,Human,0.223684211,0.987204134,0.715481172,,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](C(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)C(NC1=O)C(C)C,kidney,Rat,Human,0.1640625,0.939513326,0.715481172,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.137931034,0.833482504,0.715481172,,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,Cl.CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,kidney,Rat,Human,0.486486486,0.415703952,0.715481172,,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,ClC1=CC=C(N=NC2=C(Cl)C=C(C=C2)C2=CC=C(Cl)C=C2)C=C1,kidney,Rat,Human,0.316326531,0.688287795,0.715481172,,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCCC1,kidney,Rat,Human,0.385964912,0.565426767,0.715481172,,,,,
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CC1=C)[C@H](C)CCC(C)C,kidney,Rat,Human,0.160377358,0.120522462,0.715481172,,,,,
CCCCOP(=O)(CCCC)OCCCC,CCCC[Sn](Cl)(CCCC)CCCC,kidney,Rat,Human,0.413793103,0.96801579,0.715481172,,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2,kidney,Rat,Human,0.211009174,0.707252085,0.715481172,,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CC\C(=C(/C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,kidney,Rat,Human,1,0.991224945,0.715481172,,,,,
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,OC(=O)CN(CC(F)(F)F)C1=CC(=C(C=C1)C#N)C(F)(F)F,kidney,Rat,Human,0.193877551,0.583425164,0.715481172,,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,OC(=O)C1=CC=C([Hg]Cl)C=C1,kidney,Rat,Human,0.326923077,0.994470596,0.715481172,,,,,
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,C[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1CC2,kidney,Rat,Human,0.125,0.572244346,0.715481172,,,,,
CCCCC(CC)COP(O)(=O)OCC(CC)CCCC,CCCSP(=O)(OCC)SCCC,prostate,Rat,Human,0.243243243,0.563576937,0.880434783,,,,,
CCCCN(CCCC)C(=O)N(CCCC)CCCC,CCCC[Sn](CCCC)(CCCC)CCCC,kidney,Rat,Human,0.457142857,0.954499245,0.715481172,,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,ClC12C(=O)C3(Cl)C4(Cl)C1(Cl)C1(Cl)C2(Cl)C3(Cl)C4(Cl)C1(Cl)Cl,kidney,Rat,Human,0.078947368,0.655655742,0.715481172,,,,,
[Ca++].CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1.CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,[Cl-].[Cl-].COC1=CC(=CC=C1[N+]1=NC(=NN1C1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1)C1=CC=C(C(OC)=C1)[N+]1=NC(=NN1C1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1,kidney,Rat,Human,0.270096463,0.138869867,0.715481172,,,,,
BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,BrC(Br)(Br)C=O,kidney,Rat,Human,0.064516129,0.984439313,0.715481172,,,,,
O=C(CC1=CC=CC=C1)C1=CC=CC=C1,CCOC(=O)C1=NOC(C1)(C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.421052632,0.352083266,0.715481172,,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,NC1=NC(N)=C2N=C(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C=NC2=N1,prostate,Rat,Human,0.202312139,0.484831005,0.880434783,,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,O=C(OC1CCCCC1)C1=C(C=CC=C1)C(=O)OC1CCCCC1,kidney,Rat,Human,0.311111111,0.349445552,0.715481172,,,,,
