Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Diversity,,,,Tanimoto_Similarity,Tissue_Activity
COC1=C(OC)C=C(C=C1)C(=CC(=O)N1CCOCC1)C1=CC=C(Cl)C=C1,COC1=CC=C(C=C1)C(C)(C)C1=CC=C(OC)C=C1OCCN1CCCC1,brain,Rat,Human,0.294117647,0.893720865,0.944444444,,,,,
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(C1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,kidney,Rat,Human,0.919117647,0.441101074,0.786610879,,,,,
O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,F[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.494117647,0.998416066,0.786610879,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,kidney,Rat,Human,0.21,0.779802382,0.786610879,,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCCC1=CC=C(O)C=C1,prostate,Rat,Human,0.368421053,0.481715262,0.967391304,,,,,
FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1,FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\N=C\C1=CC=CS1,prostate,Rat,Human,0.731343284,0.991626859,0.967391304,,,,,
ClC1=CC=C(C=C1)C(C(=O)C1C(=O)C2=C(C=CC=C2)C1=O)C1=CC=CC=C1,ClC1=C(C=CC=C1)C(C(=O)C1C(=O)C2=C(C=CC=C2)C1=O)C1=CC=CC=C1,prostate,Rat,Human,0.75,0.493150592,0.967391304,,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,OCC(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,kidney,Rat,Human,0.485714286,0.009724917,0.786610879,,,,,
CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1,FC1=CC=C(C=C1)C1(CN2C=NC=N2)OC1C1=C(Cl)C=C(Cl)C=C1,kidney,Rat,Human,0.47,0.307727069,0.786610879,,,,,
O=C1C=C(OC2=CC=CC=C12)C1=CC=CC=C1,BrC1=C2C=CC=CC2=CC2=CC=CC=C12,kidney,Rat,Human,0.446153846,0.775611043,0.786610879,,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,CN1C=CNC1=S,prostate,Rat,Human,0.085714286,0.879556119,0.967391304,,,,,
CC(C)(C)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2,CC1=CC(=O)C(C)=C1,prostate,Rat,Human,0.081632653,0.974501371,0.967391304,,,,,
[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,[Cl-].CCCCCCCCCCCCCCCCCCCCNC(=O)OC1CCCCCCCC1,kidney,Rat,Human,0.40625,0.079374216,0.786610879,,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Cl-].CCCCCCCCCCCN1C=C[N+](CCCCCCCCC)=C1C,kidney,Rat,Human,0.540816327,0.115154788,0.786610879,,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,CC1(C)C(C(C)(C)C1)C(=O)OC(C#N)C1=CC=C(O1)C(C)(C)C1=CC(C)=C(O)C=C1,kidney,Rat,Human,0.36036036,0.400587022,0.786610879,,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(C)C=C1C)C,prostate,Rat,Human,0.653543307,0.468554825,0.967391304,,,,,
OC1=C(CC=C)C=C(C=C1)S(=O)(=O)C1=CC(CC=C)=C(O)C=C1,OC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(O)C=C1,prostate,Rat,Human,0.358024691,0.470822096,0.967391304,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],kidney,Rat,Human,0.21,0.8048805,0.786610879,,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,kidney,Rat,Human,0.081300813,0.805487692,0.786610879,,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1O)C3=O)C(C)=O,kidney,Rat,Human,0.223684211,0.987204134,0.786610879,,,,,
CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,FC(OC(F)(F)F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=C(F)C=C2F)C=C1,prostate,Rat,Human,0.251908397,0.584680259,0.967391304,,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CC(C)COC(=O)C1=CC=C(O)C=C1,prostate,Rat,Human,0.6,0.461385012,0.967391304,,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCC1=C(N)C=CC(C)=C1,prostate,Rat,Human,0.25,0.48852089,0.967391304,,,,,
NC1=C(C=C(C=C1)[N+]([O-])=O)C#N,N#CC1=CSC=N1,kidney,Rat,Human,0.155555556,0.593700349,0.786610879,,,,,
O[N+]([O-])=O.ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,CSC1=CC=C(\C=C(C)C(=O)OC2=CC=C(Cl)C=C2)C=CC(Cl)=C1,prostate,Rat,Human,0.24137931,0.511649966,0.967391304,,,,,
NC1=CC2=C(C=CC=C2)C=C1,[O-][N+]1=C([S-])C=CC=C1,kidney,Rat,Human,0.2,0.864379823,0.786610879,,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,[Na+].[N-]=[N+]=[N-],prostate,Rat,Human,0.020408163,0.972643971,0.967391304,,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,kidney,Rat,Human,0.2,0.786792696,0.786610879,,,,,
CCCCCCCCCC1=CC=C(O)C=C1,CC(C)CC1=CC=C(O)C=C1,prostate,Rat,Human,0.381818182,0.478270501,0.967391304,,,,,
NC1=CC2=C(C=CC=C2)C=C1,N=C1NC(=N)C2=C1C=C1C=CC=CC1=C2,kidney,Rat,Human,0.388888889,0.906204164,0.786610879,,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,Cl.CC1=CC(=CC=C1N)C(C1=CC=C(N)C=C1)=C1C=CC(=N)C=C1,kidney,Rat,Human,0.394230769,0.843764603,0.786610879,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@]21[H],kidney,Rat,Human,0.191919192,0.798605084,0.786610879,,,,,
Cl.CCN1CCC2(COC3=C2C=C2N(CCC2=C3)C(=O)C2=CC=C(C=C2)C2=CC=C(C=C2C)C2=NN=C(C)O2)CC1,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OC(=O)N(CCCl)CCCl)=C4)[C@@H]1CC[C@@H]2OP(O)(O)=O,kidney,Rat,Human,0.12972973,0.510379374,0.786610879,,,,,
CCCCCC[C@@H](O)C\C=C/CCCCCCCC(O)=O,CC(C)=CCCCC(C)=CCCCCCCCCCCO,prostate,Rat,Human,0.388235294,0.82885313,0.967391304,,,,,
OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,CCCC1=CC(Cl)=C(Cl)C(Cl)=C1[N+]([O-])=O,prostate,Rat,Human,0.236842105,0.509655893,0.967391304,,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,Cl.CCC1=CC(=CC=C1N)C(=O)C1=CC=C(C=C1)N(C)C,prostate,Rat,Human,0.363636364,0.436603218,0.967391304,,,,,
O=C(OC1=CC=CC=C1)C1=CC=CC=C1C(=O)OC1=CC=CC=C1,CC1(OC(=O)N(C2=CC=CC=C2)C1=O)C1=CC=C(O)C=C1,kidney,Rat,Human,0.264705882,0.339102447,0.786610879,,,,,
CCCCOP(=O)(CCCC)OCCCC,CCCC[Sn](Cl)(CCCC)CCC,kidney,Rat,Human,0.362068966,0.97653234,0.786610879,,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCC1,kidney,Rat,Human,0.411214953,0.607226551,0.786610879,,,,,
CC(C)=CC1C(C(=O)OC2CC(=O)C(CC#C)=C2C)C1(C)C,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(OC(C)=O)C#C,kidney,Rat,Human,0.155172414,0.82101351,0.786610879,,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,OC1=CC2=CC=CC3=CC4=CC=C(C=C1)C2=C34,kidney,Rat,Human,0.333333333,0.8504287,0.786610879,,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,F[B-](F)(F)F,prostate,Rat,Human,0.033057851,0.999999285,0.967391304,,,,,
COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,CC1=CC(=CC=C1OC)C1=CC(O)=C(O)C(O)=C1,kidney,Rat,Human,0.356164384,0.747318983,0.786610879,,,,,
FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1,FC1(F)OC2=CC=CC(=C2O1)C1=CNC=C1C#N,kidney,Rat,Human,0.214285714,0.927783668,0.786610879,,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,OC(=O)C1=CC=C([Hg]Cl)C=C1,kidney,Rat,Human,0.326923077,0.994470596,0.786610879,,,,,
[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,[Na+].[Na+].CC1=CC=C(C=C1)C(=O)N1C2=C(C=C(C=C2)S([O-])(=O)=O)C(=C1)C(C)=CC(C)O,kidney,Rat,Human,0.23655914,0.1495125,0.786610879,,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCN(CC)CCOC1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(C)C=C1,prostate,Rat,Human,0.387931034,0.481764913,0.967391304,,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,CC1=CC2=C(C=C1)C(=O)O2,kidney,Rat,Human,0.25,0.47555536,0.786610879,,,,,
[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,[Cl-].CCCCCCCCCCCCCC[N+](C)(C)C,prostate,Rat,Human,0.671428571,0.374215245,0.967391304,,,,,
[Na+].COC1=CC=C(C=C1)\N=N\C1=C(OC)C=C(\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)C(C)=C1,[Na+].CCOC1=CC=C(\C=C\S(=O)(=O)\N=C2\C=C(\C)C=C(C)C=C2Cl)C=C1,prostate,Rat,Human,0.274193548,0.901928127,0.967391304,,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,O=C(OC1CCCCCC1)C1=C(C=CC=C1)C(=O)OC1CCC1,kidney,Rat,Human,0.325581395,0.370428354,0.786610879,,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",CC(=O)O[Sn]1CCCCC1=C(C=CC=C1)C(=O)OCCCCCCC1,kidney,Rat,Human,0.0625,0.95946312,0.786610879,,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,CC(C)(C1=CC=CC=C1)C1=CC(=C(O)C=C1)C(C)(C)C1=CC=CC=C1,brain,Rat,Human,0.533333333,0.716904819,0.944444444,,,,,
CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,ClC1=CC=C(C=C1)C(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl,kidney,Rat,Human,0.428571429,0.735302925,0.786610879,,,,,
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,CCCC[Sn](CCCC)(CCCC)OC(=O)C(C)=C,kidney,Rat,Human,0.262626263,0.947816491,0.786610879,,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1O)N(C)C,prostate,Rat,Human,0.446808511,0.464251727,0.967391304,,,,,
N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,BrC1=C2C=CC=CC2=CC2=CC=CC=C12,kidney,Rat,Human,0.461538462,0.775611043,0.786610879,,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CC1=CC=C(O)C=C1,prostate,Rat,Human,0.326923077,0.538474202,0.967391304,,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,C[Si](CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1,prostate,Rat,Human,0.252631579,0.435262293,0.967391304,,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",[Na+].CCCCCCCCCCCCCCN(CC)C(=O)OCCNC1CCCC(=O)C=C1,kidney,Rat,Human,0.316239316,0.06295865,0.786610879,,,,,
COC1=CC(C=CC)=CC=C1O,CC1=CC(O)=C(O)C=C1,kidney,Rat,Human,0.325581395,0.467531294,0.786610879,,,,,
Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,CCCCC1=CC(=C1)C1=C(C(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1,kidney,Rat,Human,0.276119403,0.881958008,0.786610879,,,,,
CNS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCC(CCN2C3CCC2CC(C3)N2C(C)=NC3=C2C=CC=C3)(CC1)C1=CC(F)=CC=C1,Cl.CN1CCCN(CC1)C(=O)C1=C(C2=CC=C(C=C2)N(C)C2=CC=C(F)C=C2)C=C1,brain,Rat,Human,0.222222222,0.844921052,0.944444444,,,,,
CCCCOP(=O)(CCCC)OCCCC,CCC[Sn](Cl)(CCC)CCC,kidney,Rat,Human,0.25862069,0.989449322,0.786610879,,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,CCCCCCCCCCC(=O)OCC(O)COCCCCCO,prostate,Rat,Human,0.376344086,0.381080806,0.967391304,,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CC1=CC(O)=CC(C)=C1,prostate,Rat,Human,0.215686275,0.536042511,0.967391304,,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,kidney,Rat,Human,0.2,0.786792696,0.786610879,,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCN(CC)COC1=CC=C(O)C=C1,prostate,Rat,Human,0.369230769,0.516125619,0.967391304,,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N[C@@H]1CC1=CC=C(O1)C1=CC=C(O)C=C1,kidney,Rat,Human,0.634615385,0.330598056,0.786610879,,,,,
CC1=C(C2=C(C=CC=C2)N1CCCCC(O)=O)C1=CN=CC=C1,OC(=O)CN1C2=CC=CC=C2C(=O)C2=CC=CC=C12,kidney,Rat,Human,0.411764706,0.310180068,0.786610879,,,,,
CC(C)OC1=CC=CC(NC(=O)C2=C(C)C=CC=C2)=C1,CC(C)[C@H]1CC[C@](C)(O1)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1,kidney,Rat,Human,0.315217391,0.568458021,0.786610879,,,,,
COC(=O)C1=C(C=C(CNS(C)(=O)=O)C=C1)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1,CCC1=C(N)C(=O)C(C)=C(SCC2=CN=C(C=N2)C(=O)C(C)(C)C)C1=CC=C(C=C1)C(=O)N1CCC1=CC=C(C)C=C=C1,brain,Rat,Human,0.11827957,0.705097616,0.944444444,,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Cl-].[Cl-].[Hg++],kidney,Rat,Human,0.012987013,0.999368131,0.786610879,,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,CC1=C(CC2=C(O)C=CC=C2)C=CC=C1,prostate,Rat,Human,0.482758621,0.834590137,0.967391304,,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12,kidney,Rat,Human,0.464788732,0.961430848,0.786610879,,,,,
Cl.CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,[Na+].[O-]C(=O)C1=CC=C(Cl)C=C1,prostate,Rat,Human,0.115384615,0.459470153,0.967391304,,,,,
CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OC(=O)N(CCCl)CCCl)=C4)[C@@H]1CC[C@@H]2O,kidney,Rat,Human,0.129032258,0.54278326,0.786610879,,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1O)C3=O)C(C)=O,kidney,Rat,Human,0.223684211,0.987204134,0.786610879,,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H]5S[C@@H]5C[C@]34C)[C@@H]1CC[C@@H]2O,kidney,Rat,Human,0.117647059,0.654780746,0.786610879,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.137931034,0.833482504,0.786610879,,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,CC(COC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=NC=C1,kidney,Rat,Human,0.452830189,0.68520087,0.786610879,,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=C(Cl)C=C1,kidney,Rat,Human,0.702702703,0.823166788,0.786610879,,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCCC1,kidney,Rat,Human,0.385964912,0.565426826,0.786610879,,,,,
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,CC(C)=CCl,kidney,Rat,Human,0.087719298,0.097266443,0.786610879,,,,,
CCCCOP(=O)(CCCC)OCCCC,CCCC[Sn](Cl)(CCCC)CCC,kidney,Rat,Human,0.362068966,0.97653234,0.786610879,,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,CC[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.178571429,0.767497599,0.786610879,,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,kidney,Rat,Human,0.782608696,0.98567307,0.786610879,,,,,
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,CN(C)C1=CC(=C(C=C1[N+]([O-])=O)C(F)(F)F)C#N,kidney,Rat,Human,0.341772152,0.356185585,0.786610879,,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,CCCCCOC(=O)C1=CC=C(O)C=C1,kidney,Rat,Human,0.88372093,0.729676723,0.786610879,,,,,
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,C[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3[C@@H](CO)C[C@]3(C)[C@H]1CC2,kidney,Rat,Human,0.107142857,0.465129316,0.786610879,,,,,
CCCCC(CC)COP(O)(=O)OCC(CC)CCCC,CCCSP(=O)(OCC)SCCSC,prostate,Rat,Human,0.202531646,0.589214146,0.967391304,,,,,
CCCCN(CCCC)C(=O)N(CCCC)CCCC,CCCC[Sn](CCCC)(CCCC)CCCC,kidney,Rat,Human,0.457142857,0.954499245,0.786610879,,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,ClC12C(=O)C3(Cl)C4(Cl)C1(Cl)C1(Cl)C2(Cl)C3(Cl)C4(Cl)C1(Cl)Cl,kidney,Rat,Human,0.078947368,0.655655742,0.786610879,,,,,
[Ca++].CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1.CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,[Br-].CCN1CCCN(CC1)C1=CC=C(C=C1[N+]([O-])=O)C1=CC=C(C=C1)C(=O)OCC1=CC=C(C=C1)C1=CC=CC=C1,kidney,Rat,Human,0.216783217,0.163390368,0.786610879,,,,,
BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,BrC(Br)(Br)C=O,kidney,Rat,Human,0.064516129,0.984439313,0.786610879,,,,,
O=C(CC1=CC=CC=C1)C1=CC=CC=C1,BrC1=CC=CC=C1C(Br)(C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.363636364,0.74827522,0.786610879,,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,NC1=NC(=O)N(C2=CC=CC=C2)C=C1,prostate,Rat,Human,0.160583942,0.484900057,0.967391304,,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1,kidney,Rat,Human,0.207792208,0.368586242,0.786610879,,,,,
Cl.CN1C(=O)C=C(OC2=C(F)C=C(F)C=C2)C2=C1N=C(NCC(C)(C)O)N=C2,CC(C)(O)C1=NC2=NC=C(N2N=C1)C1=CC(=C(F)C=C1)C1=C(C=C(F)F)C=C1,kidney,Rat,Human,0.275,0.719558954,0.786610879,,,,,
CN(C)C1=CC2=C(C=C1)C(C)=CC(=O)O2,OC1=CC=C(C=C1)C(=O)C1=CC(O)=C(O)C=C1,kidney,Rat,Human,0.173333333,0.827231228,0.786610879,,,,,
OC(=O)C1=C(O)C2=CC=CC=C2C(O)=C1,OC1=CC=CC(O)=C1O,kidney,Rat,Human,0.326530612,0.986694336,0.786610879,,,,,
CCOC(=O)C1=NN(C2=C(Cl)C=C(Cl)C=C2)C(C)(C1)C(=O)OCC,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,kidney,Rat,Human,0.230769231,0.589029491,0.786610879,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],kidney,Rat,Human,0.21,0.8048805,0.786610879,,,,,
CCCCCC1=CC=C(O)C=C1,CCCCC1=CC=C(O)C=C1,kidney,Rat,Human,0.857142857,0.278775573,0.786610879,,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,Cl.CN(C)C1=CC=C(C=C1)N=NC1=CC=C(N=C1)C(=O)N=NC2=CC=CC=C2,kidney,Rat,Human,0.447058824,0.874503076,0.786610879,,,,,
COC1=C(CN[C@H]2CCCN[C@H]2C2=CC=CC=C2)C=C(OC(F)(F)F)C=C1,CO\C=C(\C1=CC=CC=C1OCOC1=C(C)C=C(C=C1)C(F)(F)F)/N1CCCC(=O)C2=C1C=CC=CC2,brain,Rat,Human,0.272727273,0.506931186,0.944444444,,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,NC1=C(N)C=C(C=C1)[N+]([O-])=O,kidney,Rat,Human,0.657142857,0.356024802,0.786610879,,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,CC[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.178571429,0.767497659,0.786610879,,,,,
