Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Novelty,Diversity,,,Tanimoto_Similarity,Tissue_Activity
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Cl-].[Cl-].[Hg++],kidney,Rat,Human,0.012987013,0.999368131,0,0.728033473,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCCC)(CCCC)CCCC,kidney,Rat,Human,0.380530973,0.948460519,1,0.728033473,,,,
[Cl-].CCCCCCCCCCCC[N+](C)(C)C,[Cl-].[Cl-].[Hg++],brain,Rat,Human,0.021276596,0.947255969,0,1,,,,
CC(C)(COCC1CO1)COCC1CO1,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,kidney,Rat,Human,0.063829787,0.52000463,0,0.728033473,,,,
OC1=CC(Cl)=C(C=C1)C1=CC=CC=C1,ClC1=NC=CC(NC(=O)NC2=CC=CC=C2)=C1,prostate,Rat,Human,0.348484848,0.548258066,0,0.869565217,,,,
COC1=C(OC)C=C(C=C1)C(=CC(=O)N1CCOCC1)C1=CC=C(Cl)C=C1,COC1=C(OC)C=C(C=C1)C(=O)N1CCC(CC1)C1=CC=C(Cl)C=C1Cl,brain,Rat,Human,0.485148515,0.86802882,1,1,,,,
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,C[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3[C@@H](O)CC[C@]3(C)[C@H]1CC2,kidney,Rat,Human,0.113772455,0.766574919,1,0.728033473,,,,
O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,F[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.494117647,0.998416066,0,0.728033473,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.137931034,0.833482504,0,0.728033473,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCN1C=C(N(C(C)COC)C(=O)CCl)C(C)=C1,prostate,Rat,Human,0.195121951,0.502816617,1,0.869565217,,,,
FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1,CC1=CC(O)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1,prostate,Rat,Human,0.68115942,0.649511755,1,0.869565217,,,,
ClC1=CC=C(C=C1)C(C(=O)C1C(=O)C2=C(C=CC=C2)C1=O)C1=CC=CC=C1,C(CC1=CC2=C(OCO2)C=C1)N1CCC[C@H](C1)OC(C1=CC=CC=C1)C1=CC=CC=C1C1=NN=N[N-]1,prostate,Rat,Human,0.293706294,0.608903944,1,0.869565217,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,OC(=O)CN(CC(O)=O)CC(O)=O,kidney,Rat,Human,0.155844156,0.349480122,0,0.728033473,,,,
CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1,OC1=CC=C(C=C1)C1(CN2C=NC=N2)OC1C1=C(Cl)C=CC=C1,kidney,Rat,Human,0.394230769,0.461696595,1,0.728033473,,,,
O=C1C=C(OC2=CC=CC=C12)C1=CC=CC=C1,N=C1C2=CC=C(SC3=CC=CC=C3)C=C2C=C1,kidney,Rat,Human,0.351351351,0.731919885,1,0.728033473,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,CN1C=CNC1=S,prostate,Rat,Human,0.085714286,0.879556119,0,0.869565217,,,,
CC(C)(C)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2,C(C)(O)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2,prostate,Rat,Human,0.768421053,0.858745277,1,0.869565217,,,,
[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,[Cl-].CCCCCCCCCCCCCCCCCNC(=O)OC1CCN(CC1)C1=CC=CC=C1OC,kidney,Rat,Human,0.48,0.095254123,1,0.728033473,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Cl-].[Cl-].[Hg++],kidney,Rat,Human,0.012987013,0.999368131,0,0.728033473,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,CC(C)[C@@H](NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,kidney,Rat,Human,0.473684211,0.362462282,0,0.728033473,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,F[B-](F)(F)F,prostate,Rat,Human,0.033057851,0.999999285,1,0.869565217,,,,
OC1=C(CC=C)C=C(C=C1)S(=O)(=O)C1=CC(CC=C)=C(O)C=C1,OC1=CC=C(C=C1)S(=O)(=O)C1=CC(O)=C(O)C=C1,prostate,Rat,Human,0.454545455,0.673455536,1,0.869565217,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],kidney,Rat,Human,0.21,0.8048805,0,0.728033473,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,Cl.CSC1=CC2=C(SC3=C(C=CC=N3)N2CCC2CCCCN2C)C=C1,kidney,Rat,Human,0.233333333,0.347342283,1,0.728033473,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1O)C3=O)C(C)=O,kidney,Rat,Human,0.223684211,0.987204134,0,0.728033473,,,,
CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,[Na+].F[B-](F)(F)F,prostate,Rat,Human,0.047619048,0.999991655,0,0.869565217,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCCCC(CC)COC(=O)CCCCC(=O)OCC1=CC=CN=C1,prostate,Rat,Human,0.375,0.486872673,1,0.869565217,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCC(C)(C)C1=CC(O)=C(O)C=C1,prostate,Rat,Human,0.285714286,0.703256667,1,0.869565217,,,,
NC1=C(C=C(C=C1)[N+]([O-])=O)C#N,CC(=O)O[Hg]CC#N,kidney,Rat,Human,0.081632653,0.993891358,1,0.728033473,,,,
O[N+]([O-])=O.ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,CC(=O)N1CCN(CC1)C1=CC=C(NC(=O)NC(=O)C2=C(Cl)C=C(Cl)C=C2Cl)C=C1,prostate,Rat,Human,0.203007519,0.515767157,1,0.869565217,,,,
NC1=CC2=C(C=CC=C2)C=C1,N=C1NC(=N)C2=C1C=C1C=CC=CC1=C2,kidney,Rat,Human,0.388888889,0.906204164,0,0.728033473,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,[Na+].[N-]=[N+]=[N-],prostate,Rat,Human,0.020408163,0.972643971,0,0.869565217,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,kidney,Rat,Human,0.2,0.786792696,0,0.728033473,,,,
CCCCCCCCCC1=CC=C(O)C=C1,CC1=NC=C(C=N1)[C@@H](CCCCCCC1=NC2=C(CCN2)C=C1)CC(O)=O,prostate,Rat,Human,0.252525253,0.840289652,1,0.869565217,,,,
NC1=CC2=C(C=CC=C2)C=C1,N=C1NC(=N)C2=C1C=C1C=CC=CC1=C2,kidney,Rat,Human,0.388888889,0.906204104,0,0.728033473,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,NC1=CC=C(C=C1)C(C1=CC=C(N)C=C1)=C1C=CC(=N)C=C1,kidney,Rat,Human,0.463917526,0.84747076,1,0.728033473,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],kidney,Rat,Human,0.21,0.8048805,0,0.728033473,,,,
Cl.CCN1CCC2(COC3=C2C=C2N(CCC2=C3)C(=O)C2=CC=C(C=C2)C2=CC=C(C=C2C)C2=NN=C(C)O2)CC1,Cl.CC1=NC(=NO1)C1=CC2=C(CCN(CC3CCC3)CC(=O)C2)C2=CC=C(C=C2)C(CC)=C1,kidney,Rat,Human,0.272727273,0.470337063,1,0.728033473,,,,
CCCCCC[C@@H](O)C\C=C/CCCCCCCC(O)=O,CC(CC)=CCCC(C)=CCCC(C)=CCO,prostate,Rat,Human,0.153846154,0.986263752,1,0.869565217,,,,
OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,ClC(Cl)C(Cl)Cl,prostate,Rat,Human,0.0625,0.604105711,1,0.869565217,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CC1=CC=CC(N)=C1N,prostate,Rat,Human,0.095744681,0.496449471,1,0.869565217,,,,
O=C(OC1=CC=CC=C1)C1=CC=CC=C1C(=O)OC1=CC=CC=C1,CC(C)OC(=O)C1=C(C)NC(N)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC1CN(C1)C(C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.328671329,0.316587776,0,0.728033473,,,,
CCCCOP(=O)(CCCC)OCCCC,CCCC[Sn](Cl)(CCCC)CCC,kidney,Rat,Human,0.362068966,0.97653234,1,0.728033473,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCC1,kidney,Rat,Human,0.396396396,0.592424631,1,0.728033473,,,,
CC(C)=CC1C(C(=O)OC2CC(=O)C(CC#C)=C2C)C1(C)C,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(OC(C)=O)C#C,kidney,Rat,Human,0.155172414,0.82101351,0,0.728033473,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12,kidney,Rat,Human,0.464788732,0.961430848,0,0.728033473,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,C.C[C@@H]1C[C@H](N(CC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C(C)=O)C2=C(C=CC(=C2)C(F)(F)F)N1C(=O)OC(C)C,prostate,Rat,Human,0.347560976,0.481673062,1,0.869565217,,,,
COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,CCOC1=CC=C(C(=O)C2=CC=C(O)C=C2O)C(O)=C1,kidney,Rat,Human,0.235294118,0.258096099,1,0.728033473,,,,
FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1,FC1(F)OC2=CC=CC(=C2O1)C1=CNC=C1C#N,kidney,Rat,Human,0.214285714,0.927783668,0,0.728033473,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,OC(=O)C1=CC=C([Hg]Cl)C=C1,kidney,Rat,Human,0.326923077,0.994470596,0,0.728033473,,,,
[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,OC1=CC=CC(=C1)C1=C2\CCC(=N2)\C(=C2/N\C(\C=C2)=C(/C2=N/C(/C=C2)=C(\C2=CC=C\1N2)C1=CC=C(O)C=C1)C1=CC(O)=CC=C1)\C1=CC=C1,kidney,Rat,Human,0.22406639,0.855902314,1,0.728033473,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCC3)C=C2)C2=CC=C(O)C=C2S1,prostate,Rat,Human,0.343283582,0.765197396,1,0.869565217,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(OC)C=C3CC[C@@]21[H],kidney,Rat,Human,0.103448276,0.569912016,1,0.728033473,,,,
[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,[Cl-].[Cl-].[Cl-].[Dy+3],prostate,Rat,Human,0.014492754,0.510998249,0,0.869565217,,,,
[Na+].COC1=CC=C(C=C1)\N=N\C1=C(OC)C=C(\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)C(C)=C1,[Na+].COC1=CC=C(\C=C\S(=O)(=O)[N-]C(=O)C2=CC=C(C)C=C2Cl)C=C1,prostate,Rat,Human,0.302521008,0.494906038,0,0.869565217,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,C=CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(O)=CC=C4[C@H]3CC[C@]12C,kidney,Rat,Human,0.115384615,0.563176274,1,0.728033473,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCS(=O)CCC(F)(F)C(F)(F)F)CC1=C3C=CC(O)=C1,kidney,Rat,Human,0.202797203,0.350202233,1,0.728033473,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,CC(C)(C1=CC=CC=C1)C1=CC=C(NC2=CC=C(C=C2)C(C)(C)C2=CC=CC=C2)C=C1,brain,Rat,Human,0.410526316,0.733997226,0,1,,,,
CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl,kidney,Rat,Human,0.577464789,0.603048265,0,0.728033473,,,,
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,OC(=O)CN(CCOCCOCCN(CC(O)=O)CC(O)=O)CC(O)=O,kidney,Rat,Human,0.190082645,0.134998426,0,0.728033473,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CC1=C(C=CC=C1N)C1=CC=C(N)C=C1,prostate,Rat,Human,0.18627451,0.460700542,1,0.869565217,,,,
N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,N#CC1=C2C=CC=CC2=CC2=C1C=CC=C2,kidney,Rat,Human,0.441176471,0.777620077,0,0.728033473,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,OC1=CC=C(O)C=C1,prostate,Rat,Human,0.468085106,0.691590607,0,0.869565217,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,CC(C)(C#N)C1=CC(=CC(Cl)=C1)C1=CC=C(Cl)C=C1,prostate,Rat,Human,0.213483146,0.462942153,1,0.869565217,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",CC(=O)O[Sn](CCCC)(CCC)SCCSC(=O)C1=CC=CC=C1,kidney,Rat,Human,0.27184466,0.884697497,1,0.728033473,,,,
COC1=CC(C=CC)=CC=C1O,COC1=CC=CC(O)=C1O,kidney,Rat,Human,0.395348837,0.806994379,0,0.728033473,,,,
Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,kidney,Rat,Human,0.99,0.893846393,0,0.728033473,,,,
CNS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCC(CCN2C3CCC2CC(C3)N2C(C)=NC3=C2C=CC=C3)(CC1)C1=CC(F)=CC=C1,NC1=CC=C(NC(=O)C2=CC(Cl)=C(N2)C(=O)N2CCCC2)C=C1,brain,Rat,Human,0.196428571,0.958345473,1,1,,,,
CCCCOP(=O)(CCCC)OCCCC,[Na+].CC[Hg]SC1=C(C=CC=C1)C([O-])=O,kidney,Rat,Human,0.051948052,0.999999881,0,0.728033473,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,CC(C)=CCCC=CCCC(C)=CCO,prostate,Rat,Human,0.231707317,0.989377141,1,0.869565217,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCC(C)=CCC(C)=CO,prostate,Rat,Human,0.122807018,0.887314379,1,0.869565217,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,C[C@]12CC[C@H]3[C@@H](CCC4=CC(O)=CC=C34)[C@@H]1CC[C@@H]2O[C@@H],kidney,Rat,Human,0.191489362,0.757038236,1,0.728033473,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCCOC(=O)C1=CC=C(O)C=C1,prostate,Rat,Human,0.592592593,0.48109746,0,0.869565217,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,kidney,Rat,Human,0.798449612,0.527063668,1,0.728033473,,,,
CC1=C(C2=C(C=CC=C2)N1CCCCC(O)=O)C1=CN=CC=C1,N=C1NC(=N)C2=CC=CC=C12,kidney,Rat,Human,0.168674699,0.808534086,1,0.728033473,,,,
CC(C)OC1=CC=CC(NC(=O)C2=C(C)C=CC=C2)=C1,OC1=CC=C(C=C1)C1=CC=C(S1)C(=O)NC1=CC=C(S1)[N+]([O-])=O,kidney,Rat,Human,0.222222222,0.81254673,1,0.728033473,,,,
COC(=O)C1=C(C=C(CNS(C)(=O)=O)C=C1)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1,COP(=O)(OC)SCN(C)C(=O)OC1=CC=C(C=C1)S(=O)(=O)N[C@H]1CCN(C)CC1,brain,Rat,Human,0.204225352,0.76726526,1,1,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Cl-].[Cl-].[Hg++],kidney,Rat,Human,0.012987013,0.999368131,0,0.728033473,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,C1=C(O)C=CC=C1,prostate,Rat,Human,0.340425532,0.58908999,1,0.869565217,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12,kidney,Rat,Human,0.464788732,0.961430848,0,0.728033473,,,,
Cl.CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=CC=CC=C2O1,prostate,Rat,Human,0.419047619,0.959211767,0,0.869565217,,,,
CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12,C[C@]12CC[C@H]3[C@@H](CCC4=CC(O)=CC=C34)[C@@H]1CC[C@@H]2OP(O)(O)=O,kidney,Rat,Human,0.116071429,0.711681485,0,0.728033473,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1O)C3=O)C(C)=O,kidney,Rat,Human,0.223684211,0.987204134,0,0.728033473,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C\C=C1/NC(=O)[C@H]2CSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)C(NC1=O)=C(C)C,kidney,Rat,Human,0.182539683,0.891767502,1,0.728033473,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O,kidney,Rat,Human,0.24742268,0.776734352,0,0.728033473,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCC1,kidney,Rat,Human,0.396396396,0.592424631,1,0.728033473,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,CC(C1=CC=C(O)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,kidney,Rat,Human,0.68,0.738981485,1,0.728033473,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCCC1,kidney,Rat,Human,0.385964912,0.565426767,0,0.728033473,,,,
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,[H][C@@]1(CC[C@@]2([H])\C(CC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@H](C)CCCC,kidney,Rat,Human,0.118181818,0.078558773,1,0.728033473,,,,
CCCCOP(=O)(CCCC)OCCCC,C[Hg]SC(=O)C=CCCCC,kidney,Rat,Human,0.15625,1,1,0.728033473,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OC3CCC3)=C4)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.205128205,0.716058016,1,0.728033473,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CC\C(=C(/C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,kidney,Rat,Human,1,0.991224945,0,0.728033473,,,,
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,OC(=O)CN(CC(F)(F)F)C1=CC(=C(C=C1)C(F)(F)F)[N+]([O-])=O,kidney,Rat,Human,0.293478261,0.390199274,1,0.728033473,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,OC(=O)C1=CC=C([Hg]Cl)C=C1,kidney,Rat,Human,0.326923077,0.994470596,0,0.728033473,,,,
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,CC[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1CC2,kidney,Rat,Human,0.129411765,0.600250244,1,0.728033473,,,,
CCCCC(CC)COP(O)(=O)OCC(CC)CCCC,CCCSP(=O)(OCC)SCCC,prostate,Rat,Human,0.243243243,0.563576937,0,0.869565217,,,,
CCCCN(CCCC)C(=O)N(CCCC)CCCC,CCCC[Sn](CCCC)(CCCC)CCCC,kidney,Rat,Human,0.457142857,0.954499245,0,0.728033473,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Cl[Au](Cl)[C@H]1[C@@H](Cl)[C@H](Cl)[C@H](Cl)[C@H]1Cl,kidney,Rat,Human,0.538461538,0.984512091,1,0.728033473,,,,
[Ca++].CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1.CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,[Ag+].[Cl-].COC1=CC(=CC=C1[N+]1=NC(=NN1C1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1)C1=CC=C(C(OC)=C1)[N+]1=NC(=NN1C1=CC=C(C=C1)[N+]([O-])=O)C1=CC=C(C=C1)[N+]([O-])=O,kidney,Rat,Human,0.244582043,0.194546402,1,0.728033473,,,,
BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,BrC(Br)(Br)C=O,kidney,Rat,Human,0.064516129,0.984439313,0,0.728033473,,,,
O=C(CC1=CC=CC=C1)C1=CC=CC=C1,O=[As]C1=CC=CC=C1,kidney,Rat,Human,0.288461538,0.656323254,0,0.728033473,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,NC1=NC(N)=C2N=C(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C=NC2=N1)C1=CC=C(NC1)C1=CC=C=C1,prostate,Rat,Human,0.17,0.4924981,1,0.869565217,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,O=C(OC1CCCCC1)C1=C(C=CC=C1)C(=O)OC1CCCC1,kidney,Rat,Human,0.32183908,0.372194171,1,0.728033473,,,,
Cl.CN1C(=O)C=C(OC2=C(F)C=C(F)C=C2)C2=C1N=C(NCC(C)(C)O)N=C2,CS(O)(=O)=O.CC(C)(C)C1=CC(\C=C2/SC(=N)NC2=O)=CC(=C1O)C(C)(C)C,kidney,Rat,Human,0.16,0.953298986,0,0.728033473,,,,
CN(C)C1=CC2=C(C=C1)C(C)=CC(=O)O2,CN(C)C1=CC=C(C=C1)N=O,kidney,Rat,Human,0.339622642,0.493602395,0,0.728033473,,,,
OC(=O)C1=C(O)C2=CC=CC=C2C(O)=C1,OC1=CC=CC(O)=C1O,kidney,Rat,Human,0.326530612,0.986694336,0,0.728033473,,,,
