Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Diversity,,,,Tanimoto_Similarity,Tissue_Activity
CC(C)(COCC1CO1)COCC1CO1,N#CN1C(=S)NC(=O)NC2C=C1C=CC=C2,kidney,Rat,Human,0.011764706,0.141148537,0.794117647,,,,,
OC1=CC(Cl)=C(C=C1)C1=CC=CC=C1,OC(=O)C1=NC2=C(N1)OC1=C(C=CC=C2)C=CC=C1,prostate,Rat,Human,0.301369863,0.624680459,0.945652174,,,,,
COC1=C(OC)C=C(C=C1)C(=CC(=O)N1CCOCC1)C1=CC=C(Cl)C=C1,OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,brain,Rat,Human,0.203389831,0.724467754,1,,,,,
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,CC[C@@]12CC[C@H]1[C@@H]1CC[C@H]3[C@@H](O)CC[C@]3(C)[C@H]1CC2,kidney,Rat,Human,0.107142857,0.793255746,0.794117647,,,,,
O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,F[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.494117647,0.998416066,0.794117647,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],kidney,Rat,Human,0.21,0.8048805,0.794117647,,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCN(CC)C(=O)SCC1=CC=C(Cl)C=C1,prostate,Rat,Human,0.27027027,0.469757915,0.945652174,,,,,
FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1,FC1=CC(Br)=C(C=C1)\C=C\C=C\C(O)=C\C=C\C1=CC=CS1,prostate,Rat,Human,0.44047619,0.7215271,0.945652174,,,,,
ClC1=CC=C(C=C1)C(C(=O)C1C(=O)C2=C(C=CC=C2)C1=O)C1=CC=CC=C1,CC1=C(C2=C(C=CO2)C=C1)N1CCC[C@H](C1)OC(C1=CC=CC=C1)C1=CC=CC=N1,prostate,Rat,Human,0.307086614,0.630703032,0.945652174,,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,kidney,Rat,Human,0.836065574,0.007385379,0.794117647,,,,,
CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1,CC(C)N1CCC(CC1)NC(=O)C1=CC=CC=C1\C=N\C1=C(Cl)C=C1,kidney,Rat,Human,0.13740458,0.638330996,0.794117647,,,,,
O=C1C=C(OC2=CC=CC=C12)C1=CC=CC=C1,S=C1C2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=CC=C1,kidney,Rat,Human,0.485294118,0.724652648,0.794117647,,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,CN1C=CNC1=S,prostate,Rat,Human,0.085714286,0.879556,0.945652174,,,,,
CC(C)(C)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2,NC1=CC=C(CC(=O)NC(=O)C2=CC=CN=C2OC2=CC3=NON=C3C=C2)C=C1,prostate,Rat,Human,0.233576642,0.516178608,0.945652174,,,,,
[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,CCCCCCCCCCCCCCCCC(C(O)=O)C(O)(CC(O)=O)C(O)=O,kidney,Rat,Human,0.387931034,0.053235207,0.794117647,,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCCC1=CC=C(O)C=C1,kidney,Rat,Human,0.326530612,0.176650152,0.794117647,,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,[K+].N#C[Au-]C#N,kidney,Rat,Human,0.036585366,0.91886431,0.794117647,,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,OC(=O)C1CCN(CC1)C1=CC(=CC(=C1)C(=O)NC1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,prostate,Rat,Human,0.170454545,0.438815743,0.945652174,,,,,
OC1=C(CC=C)C=C(C=C1)S(=O)(=O)C1=CC(CC=C)=C(O)C=C1,OC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(O)C=C1,prostate,Rat,Human,0.358024691,0.470822036,0.945652174,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],kidney,Rat,Human,0.21,0.8048805,0.794117647,,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,Cl.CSC1=CC2=C(SC3=C(C=CC=C3)N2CCC2CCCC2C)C=C1,kidney,Rat,Human,0.218487395,0.394440323,0.794117647,,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1O)C3=O)C(C)=O,kidney,Rat,Human,0.223684211,0.987204134,0.794117647,,,,,
CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,ONC1=NC(=C(Cl)C=C1)NC(=O)NC1=CC=C(OC2=CC=CC=C2)C=C1,prostate,Rat,Human,0.206349206,0.476325572,0.945652174,,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CC=CC(C)COC(=O)C1=CC=CC=C1,prostate,Rat,Human,0.314285714,0.527120113,0.945652174,,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCOC1=CC(O)=CC=C1,prostate,Rat,Human,0.245283019,0.546007514,0.945652174,,,,,
NC1=C(C=C(C=C1)[N+]([O-])=O)C#N,N#CC1=CSC=N1,kidney,Rat,Human,0.155555556,0.593700349,0.794117647,,,,,
O[N+]([O-])=O.ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,O[N+]([O-])=O.ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=CN=C2)C=C1,prostate,Rat,Human,0.747126437,0.476235092,0.945652174,,,,,
NC1=CC2=C(C=CC=C2)C=C1,N=C1NC(=N)C2=C1C=C1C=CC=CC1=C2,kidney,Rat,Human,0.388888889,0.906204164,0.794117647,,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,O[Sn](C1=CC=CC=C1)C1=CC=CC=C1,prostate,Rat,Human,0.423728814,0.600243211,0.945652174,,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,C[C@]12CC[C@H]3[C@@H](CCC4=CC5=C(C[C@]34C)C=NO5)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.14953271,0.661160707,0.794117647,,,,,
CCCCCCCCCC1=CC=C(O)C=C1,OC1=CC=C(O)C=C1,prostate,Rat,Human,0.307692308,0.691590607,0.945652174,,,,,
NC1=CC2=C(C=CC=C2)C=C1,N=C1NC(=N)C2=C1C=C1C=CC=CC1=C2,kidney,Rat,Human,0.388888889,0.906204164,0.794117647,,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,Cl.CC1=CC(=CC=C1N)C(C1=CC=C(N)C=C1)=C1C=CC(=N)C=C1,kidney,Rat,Human,0.394230769,0.843764603,0.794117647,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],kidney,Rat,Human,0.21,0.8048805,0.794117647,,,,,
Cl.CCN1CCC2(COC3=C2C=C2N(CCC2=C3)C(=O)C2=CC=C(C=C2)C2=CC=C(C=C2C)C2=NN=C(C)O2)CC1,Cl.CC1=CC2=C3C=C1OCOC1=C4OCC4=C1\C3=C1CC=C(OC\C=C\C(C)=C\C=C1)C2,kidney,Rat,Human,0.222222222,0.396986902,0.794117647,,,,,
CCCCCC[C@@H](O)C\C=C/CCCCCCCC(O)=O,CCCCCC(CC)CC(=O)OCC(=O)OCCC,prostate,Rat,Human,0.247191011,0.397402078,0.945652174,,,,,
OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,Cl.ClC(Cl)C1=C(Cl)C=C(Cl)C(Cl)=N1,prostate,Rat,Human,0.242857143,0.46808064,0.945652174,,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CN(C)C1=CC=C(C=C1)C1=CC=C(C=C1)N(C)C,prostate,Rat,Human,0.482758621,0.428800106,0.945652174,,,,,
O=C(OC1=CC=CC=C1)C1=CC=CC=C1C(=O)OC1=CC=CC=C1,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=NC=CN=C1)B(O)O,kidney,Rat,Human,0.193548387,0.485096216,0.794117647,,,,,
CCCCOP(=O)(CCCC)OCCCC,CCC[Sn](Cl)(CCCC)CCCC,kidney,Rat,Human,0.362068966,0.97653234,0.794117647,,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCCC1,kidney,Rat,Human,0.385964912,0.565426826,0.794117647,,,,,
CC(C)=CC1C(C(=O)OC2CC(=O)C(CC#C)=C2C)C1(C)C,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(OC(C)=O)C#C,kidney,Rat,Human,0.155172414,0.82101351,0.794117647,,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,CC1=C2C=C3C=CC4=C5C(C=CC(C2=CC=C1)=C35)=CC=C4,kidney,Rat,Human,0.445783133,0.545277297,0.794117647,,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,CON(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)F)C1=CC(=CC=C1)C(=O)OCC,prostate,Rat,Human,0.324503311,0.465420246,0.945652174,,,,,
COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,OC(=O)C1=CC(OC(=C1)NC1=CC=C(N)C=C1)C1=CC=C(O)C=C1,kidney,Rat,Human,0.18,0.336473048,0.794117647,,,,,
FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1,FC1(F)OC2=CC=C(Cl)C(=C12)C1=CNC=C1C#N,kidney,Rat,Human,0.2625,0.964942634,0.794117647,,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,OC(=O)C1=CC=C([Hg]Cl)C=C1,kidney,Rat,Human,0.326923077,0.994470596,0.794117647,,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCN(CC)CCOC1=CC=C(C=C1)C(O)(CC1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,prostate,Rat,Human,0.357142857,0.500930429,0.945652174,,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C=C1O,kidney,Rat,Human,0.171052632,0.758692384,0.794117647,,,,,
[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,CCCCCCOC(=O)CCCC,prostate,Rat,Human,0.275,0.405349523,0.945652174,,,,,
[Na+].COC1=CC=C(C=C1)\N=N\C1=C(OC)C=C(\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)C(C)=C1,OC1=C(OC)C=C(C=C1)\N=N\C1=C(OC)C=C\C=C\C2=C(OC)C=C12,prostate,Rat,Human,0.336134454,0.761323512,0.945652174,,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,O=C(OC1CCCCC1)C1=C(C=CC=C1)C(=O)OC1CCCCC1,kidney,Rat,Human,0.311111111,0.349445552,0.794117647,,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",CCCCCCCCCCCCN1CCCCCC1=O,kidney,Rat,Human,0.386363636,0.0581691,0.794117647,,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,CC(C)(C1=CC=CC=C1)C1=CC(=C(O)C=C1)C(C)(C)C1=CC=CC=C1,brain,Rat,Human,0.533333333,0.716904819,1,,,,,
CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl,kidney,Rat,Human,0.577464789,0.603048384,0.794117647,,,,,
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,CCCC[Sn](CCCC)(OCCC)OC(=O)C(C)=C,kidney,Rat,Human,0.25,0.678298175,0.794117647,,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CNC1=CC(=CC=C1N)C1=CC=C(C=C1)N(C)C,prostate,Rat,Human,0.303030303,0.453508317,0.945652174,,,,,
N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,N#CC1=C2CC=CC2=CC2=CC=CC=C12,kidney,Rat,Human,0.266666667,0.805815756,0.794117647,,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,OC1=CC=C(C=C1)C1=CC=C(O)C=C1,prostate,Rat,Human,0.581818182,0.537824988,0.945652174,,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,C[Si](C)(C)(O)C(=O)C1=CC=C(Cl)C=C1,prostate,Rat,Human,0.179487179,0.474413186,0.945652174,,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",CCCCCCCCCCCCN1CCC1=O,kidney,Rat,Human,0.430379747,0.09112832,0.794117647,,,,,
COC1=CC(C=CC)=CC=C1O,COC1=CC=CC(O)=C1O,kidney,Rat,Human,0.395348837,0.806994379,0.794117647,,,,,
Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCCC3)C=C2)C2=CC=C(O)C=C2S1,kidney,Rat,Human,0.961165049,0.899553776,0.794117647,,,,,
CNS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCC(CCN2C3CCC2CC(C3)N2C(C)=NC3=C2C=CC=C3)(CC1)C1=CC(F)=CC=C1,ONC1=CC(=CC=C1)C1=C(C2=C(C=CC=C2)N(C)C)C=C1Cl,brain,Rat,Human,0.192771084,0.791610062,1,,,,,
CCCCOP(=O)(CCCC)OCCCC,CC[Sn](Cl)(CCCC)CCCC,kidney,Rat,Human,0.333333333,0.986214936,0.794117647,,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,CC(C)=CCCCCC(C)=CCCC(C)=CCC(O)=C\C=C\C,prostate,Rat,Human,0.205882353,0.917789221,0.945652174,,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,COC1=CC(O)=CC(C=O)=C1,prostate,Rat,Human,0.259259259,0.50319916,0.945652174,,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,kidney,Rat,Human,0.2,0.786792696,0.794117647,,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCN(CC)C(=O)SCC1=CC=C(Cl)C=C1,prostate,Rat,Human,0.27027027,0.469757915,0.945652174,,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,CC(CC1=C(OC2=CC=C(C=C2)C2=CC=C(O)C=C2)C=CC=C1)C1=CC=C(C=C1)C1=CC=C(Br)C=CC=C1,kidney,Rat,Human,0.284916201,0.184307545,0.794117647,,,,,
CC1=C(C2=C(C=CC=C2)N1CCCCC(O)=O)C1=CN=CC=C1,OC(=O)CN1C2=CC=CC=C2C(=O)C2=CC=CC=C12,kidney,Rat,Human,0.411764706,0.310180068,0.794117647,,,,,
CC(C)OC1=CC=CC(NC(=O)C2=C(C)C=CC=C2)=C1,CC(C)[C@]12CC[C@](C)(O1)[C@@H](C2)OC,kidney,Rat,Human,0.083333333,0.500035763,0.794117647,,,,,
COC(=O)C1=C(C=C(CNS(C)(=O)=O)C=C1)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1,COC1=CC(=CC=C1N)C1=C(N)C=C(N)C=C1,brain,Rat,Human,0.152542373,0.676507771,1,,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Br-].CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,kidney,Rat,Human,0.660194175,0.130619437,0.794117647,,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,C(C1=CC=CC=C1)C1=CC=CC=C1,prostate,Rat,Human,0.464285714,0.490380168,0.945652174,,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,CC1=C2C=CC3=CC4=C5C(C=CC(C2=CC=C1)=C35)=CC=C4,kidney,Rat,Human,0.445783133,0.721123397,0.794117647,,,,,
Cl.CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,CCC1=C(C(=O)C2=CC(N)=CC(CC)=C2)C2=CC=CC=C2O1,prostate,Rat,Human,0.442307692,0.90035367,0.945652174,,,,,
CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12,CCOP(=S)(OC)OC1=NC(Cl)=C(Cl)C=C1Cl,kidney,Rat,Human,0.240963855,0.275145769,0.794117647,,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=C(O)C=C1O)C3=O)C(C)=O,kidney,Rat,Human,0.197452229,0.993161917,0.794117647,,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C\C=C1/NC(=O)[C@H]2CSCCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)C(NC1=O)C(C)C,kidney,Rat,Human,0.1875,0.887611747,0.794117647,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],kidney,Rat,Human,0.21,0.8048805,0.794117647,,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,Cl.CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,kidney,Rat,Human,0.486486486,0.415704042,0.794117647,,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=C(Cl)C=C1,kidney,Rat,Human,0.702702703,0.823166728,0.794117647,,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,CC1(COC2=CC=C(C3SC(=O)NC3=O)C=C2)CCCCCC1,kidney,Rat,Human,0.264,0.49403286,0.794117647,,,,,
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,CC(=O)OCCC\C(C)=C\C=C\C(C)=C\C=C\C(\C)=C\C=C\C(C)CC(C)C,kidney,Rat,Human,0.282828283,0.210418046,0.794117647,,,,,
CCCCOP(=O)(CCCC)OCCCC,CCCC[Sn](Br)(CCC)CCCCC,kidney,Rat,Human,0.389830508,0.979127586,0.794117647,,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2,kidney,Rat,Human,0.211009174,0.707252085,0.794117647,,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CC\C(=C(/C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=C(O)C=C1,kidney,Rat,Human,0.787234043,0.99299413,0.794117647,,,,,
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,CCCN(CCC)C1=C(C(N)=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,kidney,Rat,Human,0.671232877,0.321409076,0.794117647,,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,OC(=O)C1=CC=C([Hg]Cl)C=C1,kidney,Rat,Human,0.326923077,0.994470596,0.794117647,,,,,
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,C[C@@]12CC[C@H]1[C@@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1CC2,kidney,Rat,Human,0.113772455,0.588071704,0.794117647,,,,,
CCCCC(CC)COP(O)(=O)OCC(CC)CCCC,CCCC[Sn](CCC)(CCC)OC(=O)CCl,prostate,Rat,Human,0.25,0.825350463,0.945652174,,,,,
CCCCN(CCCC)C(=O)N(CCCC)CCCC,CCCC[Sn](CCCC)(CCCC)CCCN,kidney,Rat,Human,0.378378378,0.934810162,0.794117647,,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,ClC12C(=O)C3(Cl)C4(Cl)C1(Cl)C1(Cl)C2(Cl)C3(Cl)C4(Cl)C1(Cl)Cl,kidney,Rat,Human,0.078947368,0.655655742,0.794117647,,,,,
[Ca++].CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1.CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,[Na+].[Cl-].COC1=CC(=CC=C1[N+]1=NC(=NN1C1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1)C1=CC=C(C(OC)=C1)[N+]1=NC(=NC1C1=C(C=CC=C1)[N+]([O-])=O)C1=CC=CC=C1,kidney,Rat,Human,0.274193548,0.280317754,0.794117647,,,,,
BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,BrC(Br)(Br)C=O,kidney,Rat,Human,0.064516129,0.984439313,0.794117647,,,,,
O=C(CC1=CC=CC=C1)C1=CC=CC=C1,O[Sn](C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.49122807,0.950160384,0.794117647,,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,NC1=NC(=O)C2=C(N1)N=CC(CNC1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=N2,prostate,Rat,Human,0.202312139,0.529691041,0.945652174,,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CN1CCCN=C1\C=C\C1=CC=CS1,kidney,Rat,Human,0.164948454,0.3492589,0.794117647,,,,,
Cl.CN1C(=O)C=C(OC2=C(F)C=C(F)C=C2)C2=C1N=C(NCC(C)(C)O)N=C2,CS(O)(=O)=O.CC(C)(C)C1=CC(\C=C2/SC(=N)NC2=O)=CC(=C1O)C(C)(C)C,kidney,Rat,Human,0.16,0.953298986,0.794117647,,,,,
CN(C)C1=CC2=C(C=C1)C(C)=CC(=O)O2,CN(C)C1=CC=C(C=C1)N=O,kidney,Rat,Human,0.339622642,0.493602395,0.794117647,,,,,
OC(=O)C1=C(O)C2=CC=CC=C2C(O)=C1,OC1=CC=CC(O)=C1O,kidney,Rat,Human,0.326530612,0.986694336,0.794117647,,,,,
CCOC(=O)C1=NN(C2=C(Cl)C=C(Cl)C=C2)C(C)(C1)C(=O)OCC,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,kidney,Rat,Human,0.230769231,0.58902967,0.794117647,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],kidney,Rat,Human,0.21,0.8048805,0.794117647,,,,,
CCCCCC1=CC=C(O)C=C1,OC1=CC=C([Hg]Cl)C=C1,kidney,Rat,Human,0.372093023,0.998469174,0.794117647,,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,C=NC1=CC=C(C=C1)N=NC1=C(N)C=C(N)C=C1,kidney,Rat,Human,0.461538462,0.872966766,0.794117647,,,,,
COC1=C(CN[C@H]2CCCN[C@H]2C2=CC=CC=C2)C=C(OC(F)(F)F)C=C1,NC(=O)N1C(=O)NC(=C)N=C(NC2=CC=CN=C2)C2=C1N=CC=C2N,brain,Rat,Human,0.113636364,0.793413043,1,,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,OCCN(CC#N)C1=CC=C(C=C1)N=NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,kidney,Rat,Human,0.2625,0.531035662,0.794117647,,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2,kidney,Rat,Human,0.211009174,0.707252085,0.794117647,,,,,
