Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Diversity,,,,Tanimoto_Similarity,Tissue_Activity
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,C[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1CC2,kidney,Rat,Human,0.125,0.572244346,0.793248945,,,,,
O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,F[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.494117647,0.998416066,0.793248945,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,C[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.14159292,0.833483815,0.793248945,,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CC=CCC(=O)OCCCOC(=O)C1=CC=C(OC)C(C)=C1,prostate,Rat,Human,0.261363636,0.475150436,0.923913043,,,,,
FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1,ClC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1,prostate,Rat,Human,0.8125,0.619602382,0.923913043,,,,,
ClC1=CC=C(C=C1)C(C(=O)C1C(=O)C2=C(C=CC=C2)C1=O)C1=CC=CC=C1,C(CC1=CC2=C(OCO2)C=C1)N1CCC[C@H](C1)OC(C1=CC=CC=C1)C1=CC=CC=C1,prostate,Rat,Human,0.307692308,0.467678607,0.923913043,,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,[Na+].CC(C)COC(=C)COC(=N)C1=C(NC(=O)C=C1)S([O-])(=O)=O,kidney,Rat,Human,0.12745098,0.136963531,0.793248945,,,,,
CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1,FC1=CC=C(C=C1)C1(CN2C=NC=N2)OC1C1=C(Cl)C=CC=C1,kidney,Rat,Human,0.394230769,0.297821909,0.793248945,,,,,
O=C1C=C(OC2=CC=CC=C12)C1=CC=CC=C1,CC(=O)CC(C1=CC=CC=C1)C1=C2C=CC=CC=C12,kidney,Rat,Human,0.280487805,0.675813377,0.793248945,,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,OC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,prostate,Rat,Human,0.476190476,0.563291669,0.923913043,,,,,
CC(C)(C)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2,CC1=C2C(=CO1)C1=C(C=CC=C1)C=C2,prostate,Rat,Human,0.223300971,0.890256584,0.923913043,,,,,
[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,[Cl-].CCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,kidney,Rat,Human,0.963414634,0.070894025,0.793248945,,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCN(CCC)C(CCCC)O[Sn](CCCCC)(CCCC)CCCCCC,kidney,Rat,Human,0.382608696,0.726093531,0.793248945,,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,CC(C)[C@@H](NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,kidney,Rat,Human,0.473684211,0.362462282,0.793248945,,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,CC(=O)C(F)(F)C(F)(F)OC1=CC=C(C=C1)C(F)(F)F,prostate,Rat,Human,0.22962963,0.516254067,0.923913043,,,,,
OC1=C(CC=C)C=C(C=C1)S(=O)(=O)C1=CC(CC=C)=C(O)C=C1,OC(=O)C1=CC(=C)C(=C)C(O)=C1,prostate,Rat,Human,0.189873418,0.707402349,0.923913043,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.137931034,0.833482504,0.793248945,,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,Cl.CSC1=CC2=C(SC3=C(C=CC=C3)N2CCC2CCCCN2C)C=C1,kidney,Rat,Human,0.254237288,0.326970547,0.793248945,,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1O)C3=O)C(C)=O,kidney,Rat,Human,0.223684211,0.987204134,0.793248945,,,,,
CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,[Na+].CC(C)C1=NC2=C(N=C(N2)S([O-])(=O)=O)C=C1,prostate,Rat,Human,0.130841121,0.559310853,0.923913043,,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCC(C)COC(=O)C1=CC=C(O)C=C1,prostate,Rat,Human,0.654545455,0.451040685,0.923913043,,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CC1=CC(CCC2=CC(C)=CC(O)=C2)C(C)=C1,prostate,Rat,Human,0.180555556,0.545160234,0.923913043,,,,,
NC1=C(C=C(C=C1)[N+]([O-])=O)C#N,CC(=O)OCCN(CCOC(C)=O)C1=CC=C(C=C1)\N=N/C1=C(C=C(C=C1)[N+]([O-])=O)C#N,kidney,Rat,Human,0.273684211,0.62453258,0.793248945,,,,,
O[N+]([O-])=O.ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,CC1=CC(=C2N=C3N=CC=C3N=C2)C(=C1)[N+]([O-])=O,prostate,Rat,Human,0.142857143,0.504336357,0.923913043,,,,,
NC1=CC2=C(C=CC=C2)C=C1,NC1=C(N)C=CC=C1,kidney,Rat,Human,0.35,0.31566,0.793248945,,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,[Na+].[N-]=[N+]=[N-],prostate,Rat,Human,0.020408163,0.972643971,0.923913043,,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC4=CC(O)=CC=C4[C@H]3CC[C@]12C,kidney,Rat,Human,0.21875,0.71495074,0.793248945,,,,,
CCCCCCCCCC1=CC=C(O)C=C1,OC1=CC=C(C=C1)C(=O)C(\Br)=C/C(O)=O,prostate,Rat,Human,0.228571429,0.544865727,0.923913043,,,,,
NC1=CC2=C(C=CC=C2)C=C1,O=CC1=CC=CC=C1C=O,kidney,Rat,Human,0.25,0.813529611,0.793248945,,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,Cl.NC1=CC=C(C=C1)C(C1=CC=C(N)C=C1)=C1C=CC(=N)C=C1,kidney,Rat,Human,0.459183673,0.815321743,0.793248945,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],kidney,Rat,Human,0.21,0.8048805,0.793248945,,,,,
Cl.CCN1CCC2(COC3=C2C=C2N(CCC2=C3)C(=O)C2=CC=C(C=C2)C2=CC=C(C=C2C)C2=NN=C(C)O2)CC1,Cl.CN(C)CCCNC1=CC2=C(SC3=C2)C(=O)C2=CC=C(C=C23)C=C1,kidney,Rat,Human,0.16875,0.779730499,0.793248945,,,,,
CCCCCC[C@@H](O)C\C=C/CCCCCCCC(O)=O,CC(CC=C(C)C)CCCCC(C)=CCC=CO,prostate,Rat,Human,0.227272727,0.863812745,0.923913043,,,,,
OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,OC1=C(Cl)C=C(Cl)C(Cl)=C1Cl,prostate,Rat,Human,0.431034483,0.444832861,0.923913043,,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CN(C)C1=CC=C(C=C1)C(=O)C(C)(CC1=CC=C(N)C=C1)C(=O)OCCN(C)C,prostate,Rat,Human,0.35042735,0.433252007,0.923913043,,,,,
O=C(OC1=CC=CC=C1)C1=CC=CC=C1C(=O)OC1=CC=CC=C1,CC(C)C[C@H](NC(=O)OCC1C2=CC=C(C=C2)C(=O)C2=CC=CC=C2)B(O)OC(N1)C(=O)C1=CC=CC=C1,kidney,Rat,Human,0.308823529,0.444946855,0.793248945,,,,,
CCCCOP(=O)(CCCC)OCCCC,CCCC[Sn](Cl)(CCCC)CCCC,kidney,Rat,Human,0.413793103,0.96801579,0.793248945,,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCCC1,kidney,Rat,Human,0.385964912,0.565426648,0.793248945,,,,,
CC(C)=CC1C(C(=O)OC2CC(=O)C(CC#C)=C2C)C1(C)C,C[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(OC(C)=O)C#C,kidney,Rat,Human,0.159292035,0.824089646,0.793248945,,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,C1=CSC2=C3C=CC4=C5C(C=CC(C2=CC=C1)=C35)=CC=C4,kidney,Rat,Human,0.423529412,0.732444704,0.793248945,,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,CC(C[C@H]1CC[C@H](CCC2=CC(=CC=C2)[C@H](CC)[C@H](O)C)C(F)(F)C(F)=O)C=C1C,prostate,Rat,Human,0.180722892,0.681075335,0.923913043,,,,,
COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,CCOC1=CC=CC(=C1)N=NC1=C(N)C=C(N)C=C1,kidney,Rat,Human,0.3,0.340702593,0.793248945,,,,,
FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1,FC1C(F)OC2=CC=CC(=C2O1)C1=CNC=C1C#N,kidney,Rat,Human,0.206896552,0.794141471,0.793248945,,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,CC(C)COC(=O)C1=CC=C(O)C=C1,kidney,Rat,Human,0.604166667,0.81609112,0.793248945,,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,C\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,prostate,Rat,Human,0.659793814,0.489925265,0.923913043,,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,CC(C)C1=CC=C2C(=CC(O)=CC2=O)C(OC)=C1,kidney,Rat,Human,0.31884058,0.176239386,0.793248945,,,,,
[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,[Cl-].[Cl-].[Hg++],prostate,Rat,Human,0.014705882,0.510955095,0.923913043,,,,,
[Na+].COC1=CC=C(C=C1)\N=N\C1=C(OC)C=C(\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)C(C)=C1,[Na+].COC1=CC=C(\C=C\S(=O)(=O)[N-]C(=O)C2=CC=C(C)C=C2Cl)C=C1,prostate,Rat,Human,0.302521008,0.494905978,0.923913043,,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,CC(C)(C)C1=CC=CC(C(=O)OC(C)C(C)CC)=C1,kidney,Rat,Human,0.306666667,0.206668049,0.793248945,,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCCCCCCCCCN1C=C[N+](C)=C1Cl,kidney,Rat,Human,0.336134454,0.088872708,0.793248945,,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,CC(C)(C1=CC=CC=C1)C1=CC=C(NC2=CC=C(C=C2)C(C)(C)C2=CC=CC=C2)C=C1,brain,Rat,Human,0.410526316,0.733997166,1,,,,,
CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl,kidney,Rat,Human,0.577464789,0.603048384,0.793248945,,,,,
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,CCCC[Sn](CCCC)(CCCC)OC(=O)C=C,kidney,Rat,Human,0.268041237,0.84380424,0.793248945,,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,OC(=O)C(O)=O.OC(=O)C([O-])=O.OC(=O)C([O-])=O.CN(C)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C)=C1C=[N+](C)C.CN(C)C1=CC=C(C=C1)C(C1=C=CC=C=C1)=C,prostate,Rat,Human,0.373563218,0.500228763,0.923913043,,,,,
N(C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,C1=CC2=CC3=C(C=C2C=C1)C1=C2C3C=CC2=CC=CC=C1,kidney,Rat,Human,0.325581395,0.618503392,0.793248945,,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,OC1=CC=C(C=C1)C1(CC2CCC1C1CCC21)C1=CC=C(O)C=C1,prostate,Rat,Human,0.376470588,0.518107474,0.923913043,,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,CC(C)(C)C(O)CC(=C/C1=CC=C(Cl)C=C1)C(F)(F)F,prostate,Rat,Human,0.173913043,0.452630281,0.923913043,,,,,
"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:20.21.22|",CCCCCCCCCCCCCN1CCC1,kidney,Rat,Human,0.395061728,0.076710157,0.793248945,,,,,
COC1=CC(C=CC)=CC=C1O,CC(C)(C)C1=CC=C(O)C=C1,kidney,Rat,Human,0.215686275,0.331369609,0.793248945,,,,,
Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,Cl.OC1=CC=C(C=C1)C1=C(C(=N)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,kidney,Rat,Human,0.886792453,0.894270301,0.793248945,,,,,
CNS(=O)(=O)C1=C(F)C=C(Cl)C(=C1)C(=O)N1CCC(CCN2C3CCC2CC(C3)N2C(C)=NC3=C2C=CC=C3)(CC1)C1=CC(F)=CC=C1,Cl.CC1=C(C=CC=C2C=C1)C1=C(C=C2)C(=O)NCC(=C(F)C=C1)C(F)(F)F,brain,Rat,Human,0.12972973,0.751332521,1,,,,,
CCCCOP(=O)(CCCC)OCCCC,CCCC[Sn](Cl)(CCCC)CCCC,kidney,Rat,Human,0.413793103,0.96801579,0.793248945,,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,CCCCCCCCC=CCCCCCCCCC1=NCCN1CCO,prostate,Rat,Human,0.402061856,0.498617202,0.923913043,,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CC1=CC(C)=CC=C1,prostate,Rat,Human,0.2,0.530688226,0.923913043,,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,kidney,Rat,Human,0.197802198,0.779802382,0.793248945,,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCCC(CCC)COC(=O)\C=C\C1=CC=CC=C1,prostate,Rat,Human,0.350649351,0.547403693,0.923913043,,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,CC1=C(CCOC2=CC=CC3=C2C=CN3CC(O)=O)N=C(O1)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1,kidney,Rat,Human,0.52739726,0.735097289,0.793248945,,,,,
CC1=C(C2=C(C=CC=C2)N1CCCCC(O)=O)C1=CN=CC=C1,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC=CC4=CC(O)=CC=C4[C@H]3C[C@]12C,kidney,Rat,Human,0.13559322,0.458674997,0.793248945,,,,,
CC(C)OC1=CC=CC(NC(=O)C2=C(C)C=CC=C2)=C1,CC(C)[C@]12CC[C@](C)(O1)[C@@H](C2)OCC1=C(C)C=CC=C1,kidney,Rat,Human,0.244444444,0.456635505,0.793248945,,,,,
COC(=O)C1=C(C=C(CNS(C)(=O)=O)C=C1)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1,COC1=C(NC(=O)NS(=O)(=O)C(=O)C1=CC(Cl)=CC=C1)C(=O)N1CCN(C)CCC1=CC=CC=C1,brain,Rat,Human,0.155279503,0.717190444,1,,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Br-].CCCCCCCC[N+](CCCCCCC)(CCCCCCCCC)CCCCCCCC,kidney,Rat,Human,0.660194175,0.129718676,0.793248945,,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,CC1=CC(N2N=C3C=CC=CC3=N2)=C1,prostate,Rat,Human,0.23880597,0.600861728,0.923913043,,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,ClC1=C2C=CC=CC2=C(C=O)C2=CC=CC=C12,kidney,Rat,Human,0.445945946,0.724610567,0.793248945,,,,,
Cl.CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,CCCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=CC=CC=C2O1,prostate,Rat,Human,0.461538462,0.940468252,0.923913043,,,,,
CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12,CCOP(=S)(OCC)SCSC1=CC=C(Cl)C=C1,kidney,Rat,Human,0.479452055,0.171408892,0.793248945,,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1O)C3=O)C(C)=O,kidney,Rat,Human,0.223684211,0.987204134,0.793248945,,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H]5S[C@@H]5C[C@]34C)[C@@H]1CC[C@@H]2O,kidney,Rat,Human,0.117647059,0.654780746,0.793248945,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,C[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.14159292,0.833483756,0.793248945,,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,Cl.CC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,kidney,Rat,Human,0.5,0.42627266,0.793248945,,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,CC1=CC(Cl)=C(C=C1O)C(C1=CN=CN=C1)C1=CC=CC=C1Cl,kidney,Rat,Human,0.406593407,0.546414733,0.793248945,,,,,
OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCCC1,kidney,Rat,Human,0.385964912,0.565426767,0.793248945,,,,,
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,CC(C)=CCC1CC(C)CCCCC1,kidney,Rat,Human,0.084337349,0.058615595,0.793248945,,,,,
CCCCOP(=O)(CCCC)OCCCC,CCCC[Sn](Br)(CCCC)CCCCC,kidney,Rat,Human,0.393442623,0.972369373,0.793248945,,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(OC)C#C,kidney,Rat,Human,0.15,0.807523608,0.793248945,,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CC\C(=C(/C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,kidney,Rat,Human,1,0.991224945,0.793248945,,,,,
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,CCCN(CCC)C1=C(C(N)=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,kidney,Rat,Human,0.671232877,0.321409076,0.793248945,,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,OC(=O)C1=CC=C([Hg]Cl)C=C1,kidney,Rat,Human,0.326923077,0.994470596,0.793248945,,,,,
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,C[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1CC2,kidney,Rat,Human,0.125,0.572244406,0.793248945,,,,,
CCCCC(CC)COP(O)(=O)OCC(CC)CCCC,CCCSP(=O)(OCC)SCCCC,prostate,Rat,Human,0.283783784,0.53409034,0.923913043,,,,,
CCCCN(CCCC)C(=O)N(CCCC)CCCC,CCCC[Sn](CCCC)(CCCC)CCCC,kidney,Rat,Human,0.457142857,0.954499245,0.793248945,,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,ClC12C(=O)C3(Cl)C4(Cl)C1(Cl)C1(Cl)C2(Cl)C3(Cl)C4(Cl)C1(Cl)Cl,kidney,Rat,Human,0.078947368,0.655655742,0.793248945,,,,,
[Ca++].CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1.CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,[Cl-].[Cl-].COC1=CC(=CC=C1[N+]1=NC(=NN1C1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1)C1=CC=C(C(OC)=C1)[N+]1=NC(=NN1C1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1,kidney,Rat,Human,0.270096463,0.138869867,0.793248945,,,,,
BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,BrC(Br)P(OC)(Br)OC(Br)CBr,kidney,Rat,Human,0.220588235,0.999751866,0.793248945,,,,,
O=C(CC1=CC=CC=C1)C1=CC=CC=C1,C(=C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.444444444,0.642936647,0.793248945,,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,NC1=NC(=O)C(N=C1C(N)=C(CNC2=CC=CN=C2)C(=O)N[C@@H](CC(O)=O)C(O)=O)C(O)=O,prostate,Rat,Human,0.142857143,0.496210545,0.923913043,,,,,
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@]12C,kidney,Rat,Human,0.118811881,0.47660467,0.793248945,,,,,
Cl.CN1C(=O)C=C(OC2=C(F)C=C(F)C=C2)C2=C1N=C(NCC(C)(C)O)N=C2,CS(O)(=O)=O.CC(C)(C)C1=CC(\C=C2/SC(=N)NC2=O)=CC(=C1O)C(C)(C)C,kidney,Rat,Human,0.16,0.953298986,0.793248945,,,,,
CN(C)C1=CC2=C(C=C1)C(C)=CC(=O)O2,CC#C[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.037037037,0.798713148,0.793248945,,,,,
OC(=O)C1=C(O)C2=CC=CC=C2C(O)=C1,OC1=CC=CC(O)=C1O,kidney,Rat,Human,0.326530612,0.986694336,0.793248945,,,,,
CCOC(=O)C1=NN(C2=C(Cl)C=C(Cl)C=C2)C(C)(C1)C(=O)OCC,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,kidney,Rat,Human,0.215517241,0.628610492,0.793248945,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O,kidney,Rat,Human,0.24742268,0.776734352,0.793248945,,,,,
CCCCCC1=CC=C(O)C=C1,CCCCCCC1=CC2=C(C(O)=C1)C1=C(C=CC(C)=C1)C(C)(C)O2,kidney,Rat,Human,0.328947368,0.384106219,0.793248945,,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,S=C=NC1=CC=C(C=C1)N=NC=S,kidney,Rat,Human,0.285714286,0.784261525,0.793248945,,,,,
COC1=C(CN[C@H]2CCCN[C@H]2C2=CC=CC=C2)C=C(OC(F)(F)F)C=C1,CC(C)NC1=CC=C2C=CC=C12,brain,Rat,Human,0.099009901,0.883042216,1,,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,NC1=C(N)C=C(C=C1)[N+]([O-])=O,kidney,Rat,Human,0.657142857,0.356024861,0.793248945,,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OC3CCCC3)=C4)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.228813559,0.686698198,0.793248945,,,,,
